,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,repetition,correctedscore
0,0,"[<__main__.Word instance at 0x109934170>
 <__main__.Word instance at 0x10990e560>]",Violet,3_0,False,False,"[['now'], ['what']]",nowwhat,whatnow,0.5,False,-0.6931471805599453
1,1,"[<__main__.Word instance at 0x10990e7a0>
 <__main__.Word instance at 0x10990ecf8>]",Violet,3_0,False,True,"[['can'], ['you']]",canyou,canyou,0.5,False,0.6931471805599453
2,2,"[<__main__.Word instance at 0x10990e758>
 <__main__.Word instance at 0x10990e8c0>
 <__main__.Word instance at 0x10990e518>
 <__main__.Word instance at 0x1097755a8>]",Violet,3_0,False,True,"[['can'], ['you'], ['read'], ['this']]",canyoureadthis,canyoureadthis,0.0416666666667,False,3.1780538303479458
3,3,"[<__main__.Word instance at 0x109775368>
 <__main__.Word instance at 0x109775b00>
 <__main__.Word instance at 0x109775c20>]",Violet,3_0,True,,,momgoeshere,,,NaN,NaN
4,4,"[<__main__.Word instance at 0x1163a1170>
 <__main__.Word instance at 0x1163a1290>
 <__main__.Word instance at 0x1163a13b0>
 <__main__.Word instance at 0x1163a14d0>
 <__main__.Word instance at 0x1163a15f0>
 <__main__.Word instance at 0x1163a1710>]",Violet,3_0,True,,,nowcanyoureadthatbook,,,NaN,NaN
5,5,"[<__main__.Word instance at 0x1163a1950>
 <__main__.Word instance at 0x1163a1a70>
 <__main__.Word instance at 0x1163a1b90>]",Violet,3_0,False,False,"[['now'], ['can'], ['you']]",nowcanyou,canyounow,0.166666666667,False,-0.1823215567939546
6,6,"[<__main__.Word instance at 0x1163a1d40>
 <__main__.Word instance at 0x1163a1e18>]",Violet,3_0,False,True,"[['can'], ['we']]",canwe,canwe,0.5,False,0.6931471805599453
7,7,"[<__main__.Word instance at 0x1163a1f80>
 <__main__.Word instance at 0x109777a28>]",Violet,3_0,False,False,"[['read'], ['it']]",readit,itread,0.5,False,-0.6931471805599453
8,8,"[<__main__.Word instance at 0x109777c68>
 <__main__.Word instance at 0x109777bd8>]",Violet,3_0,True,,,aduck,,,NaN,NaN
9,9,[<__main__.Word instance at 0x109769cf8>],Violet,3_0,True,,,frog,,,NaN,NaN
10,10,"[<__main__.Word instance at 0x1163a7050>
 <__main__.Word instance at 0x1163a7290>]",Violet,3_0,False,True,"[['yeah'], [""what's""]]",yeahwhat's,yeahwhat's,0.5,False,0.6931471805599453
11,11,"[<__main__.Word instance at 0x1163a7200>
 <__main__.Word instance at 0x1163a73f8>
 <__main__.Word instance at 0x1163a7638>
 <__main__.Word instance at 0x1163a72d8>]",Violet,3_0,True,,,notonthispage,,,NaN,NaN
12,12,"[<__main__.Word instance at 0x1163a75a8>
 <__main__.Word instance at 0x1163a7758>
 <__main__.Word instance at 0x1163a7518>
 <__main__.Word instance at 0x1163a7950>]",Violet,3_0,True,,,notonthispage,,,NaN,NaN
13,13,"[<__main__.Word instance at 0x1163a7a28>
 <__main__.Word instance at 0x1163a7170>
 <__main__.Word instance at 0x1163a7ab8>
 <__main__.Word instance at 0x1163a7998>]",Violet,3_0,True,,,notonthispage,,,NaN,NaN
14,14,"[<__main__.Word instance at 0x1163a7b48>
 <__main__.Word instance at 0x1163a7d88>]",Violet,3_0,False,True,"[['one', 'two']]",onetwo,onetwo,1.0,False,-0.0
15,15,"[<__main__.Word instance at 0x1163a7e60>
 <__main__.Word instance at 0x1163a7cf8>
 <__main__.Word instance at 0x1163a7f38>
 <__main__.Word instance at 0x1163a7dd0>]",Violet,3_0,True,,,there'sintheboat,,,NaN,NaN
16,16,"[<__main__.Word instance at 0x1163a7f80>
 <__main__.Word instance at 0x1163a7c68>
 <__main__.Word instance at 0x1163a7488>
 <__main__.Word instance at 0x1163aa050>]",Violet,3_0,True,,,notonthispage,,,NaN,NaN
17,17,"[<__main__.Word instance at 0x1163aa1b8>
 <__main__.Word instance at 0x1163aa098>
 <__main__.Word instance at 0x1163aa3b0>
 <__main__.Word instance at 0x1163aa248>]",Violet,3_0,True,,,notonthispage,,,NaN,NaN
18,18,"[<__main__.Word instance at 0x1163aa518>
 <__main__.Word instance at 0x1163aa710>
 <__main__.Word instance at 0x1163aa5a8>]",Violet,3_0,False,False,"[['this'], ['on'], ['not']]",notonthis,notthison,0.166666666667,False,-0.1823215567939546
19,19,"[<__main__.Word instance at 0x1163aa3f8>
 <__main__.Word instance at 0x1163aa908>
 <__main__.Word instance at 0x1163aa758>
 <__main__.Word instance at 0x1163aa998>]",Violet,3_0,True,,,notonthispage,,,NaN,NaN
20,20,[<__main__.Word instance at 0x1163aaa70>],Violet,3_0,False,True,[['four']],four,four,1.0,False,-0.0
21,21,"[<__main__.Word instance at 0x1163aab00>
 <__main__.Word instance at 0x1163aa9e0>]",Violet,3_0,False,False,"[['it'], ['read']]",readit,itread,0.5,False,-0.6931471805599453
22,22,[<__main__.Word instance at 0x1163aab90>],Violet,3_0,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
23,23,[<__main__.Word instance at 0x1163aa368>],Violet,3_0,True,,,bird,,,NaN,NaN
24,24,[<__main__.Word instance at 0x1163aad40>],Violet,3_0,True,,,deer,,,NaN,NaN
25,25,"[<__main__.Word instance at 0x1163aa7a0>
 <__main__.Word instance at 0x1163aaef0>
 <__main__.Word instance at 0x1163aafc8>
 <__main__.Word instance at 0x1163aacb0>
 <__main__.Word instance at 0x1163ad098>
 <__main__.Word instance at 0x1163ad170>
 <__main__.Word instance at 0x1163ad200>
 <__main__.Word instance at 0x1163ad0e0>]",Violet,3_0,True,,,upsidedownandhe'sbusyascanbe,,,NaN,NaN
26,26,"[<__main__.Word instance at 0x1163ad560>
 <__main__.Word instance at 0x1163ad488>]",Violet,3_0,False,True,"[['triangle'], ['purple']]",purpletriangle,purpletriangle,0.5,False,0.6931471805599453
27,27,[<__main__.Word instance at 0x1163ad5f0>],Violet,3_0,True,,,everything,,,NaN,NaN
28,28,[<__main__.Word instance at 0x1163ad830>],Violet,3_0,True,,,everything,,,NaN,NaN
