num;utterance;child;age;skipped;reconstructed;bow;gold;prediction;chance;controlledscore
0;[<__main__.Word instance at 0x11ae108c0>];William;1_6;False;True;[['book']];book;book;1.0;0.0
1;[<__main__.Word instance at 0x11ae10ab8>];William;1_6;False;True;[['lion']];lion;lion;1.0;0.0
2;[<__main__.Word instance at 0x11ae10cf8>];William;1_6;False;True;[['uhoh']];uhoh;uhoh;1.0;0.0
3;"[<__main__.Word instance at 0x11ae10f38>
 <__main__.Word instance at 0x10dc7c560>
 <__main__.Word instance at 0x10dc7ca70>]";William;1_6;False;False;[['the'], ['book'], ['oh']];ohthebook;theohbook;0.166666666667;-0.182321556794
4;[<__main__.Word instance at 0x10dc7ccf8>];William;1_6;False;True;[['peacock']];peacock;peacock;1.0;0.0
5;"[<__main__.Word instance at 0x10dc7c758>
 <__main__.Word instance at 0x10dc7c8c0>
 <__main__.Word instance at 0x10dc7c518>]";William;1_6;False;True;[['mm'], ['mm'], ['mm']];mmmmmm;mmmmmm;0.166666666667;1.79175946923
6;[<__main__.Word instance at 0x10dae3908>];William;1_6;False;True;[['no']];no;no;1.0;0.0
7;[<__main__.Word instance at 0x10dae3b48>];William;1_6;False;True;[['eye']];eye;eye;1.0;0.0
8;[<__main__.Word instance at 0x10dae5c20>];William;1_6;False;True;[['nose']];nose;nose;1.0;0.0
9;[<__main__.Word instance at 0x10dae59e0>];William;1_6;False;True;[['nose']];nose;nose;1.0;0.0
10;[<__main__.Word instance at 0x11ae161b8>];William;1_6;False;True;[['&-uh']];&-uh;&-uh;1.0;0.0
11;"[<__main__.Word instance at 0x11ae163f8>
 <__main__.Word instance at 0x11ae16518>]";William;1_6;False;True;[['all', 'done']];alldone;alldone;1.0;0.0
12;[<__main__.Word instance at 0x11ae16830>];William;1_6;False;True;[['elbow']];elbow;elbow;1.0;0.0
13;[<__main__.Word instance at 0x11ae16998>];William;1_6;False;True;[['elbow']];elbow;elbow;1.0;0.0
14;[<__main__.Word instance at 0x11ae16908>];William;1_6;False;True;[['arm']];arm;arm;1.0;0.0
15;[<__main__.Word instance at 0x11ae169e0>];William;1_6;False;True;[['arm']];arm;arm;1.0;0.0
16;[<__main__.Word instance at 0x11ae16ab8>];William;1_6;False;True;[['arm']];arm;arm;1.0;0.0
