,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,repetition,correctedscore
0,0,[<__main__.Word instance at 0x11c124e18>],Violet,4_0,False,True,[['trick']],trick,trick,1.0,False,-0.0
1,1,"[<__main__.Word instance at 0x10f631560>
 <__main__.Word instance at 0x10f631a70>
 <__main__.Word instance at 0x10f6317a0>
 <__main__.Word instance at 0x10f631cf8>
 <__main__.Word instance at 0x10f631a28>]",Violet,4_0,False,False,"[['here'], ['this'], ['in'], ['light'], ['need']]",needthislightinhere,hereneedlightinthis,0.00833333333333,False,-0.00836824967051658
2,2,[<__main__.Word instance at 0x10f6318c0>],Violet,4_0,False,True,[['Tigri']],Tigri,Tigri,1.0,False,-0.0
3,3,"[<__main__.Word instance at 0x10f49aa28>
 <__main__.Word instance at 0x10f49aab8>
 <__main__.Word instance at 0x10f49ac20>
 <__main__.Word instance at 0x10f49abd8>
 <__main__.Word instance at 0x10f4986c8>
 <__main__.Word instance at 0x10f498908>
 <__main__.Word instance at 0x10f498998>
 <__main__.Word instance at 0x10f498b00>
 <__main__.Word instance at 0x10f498878>]",Violet,4_0,False,False,"[['first'], ['of'], ['my'], ['in'], ['get'], ['book'], ['I', 'have_to'], ['ready']]",firstIhave_togetreadyinmybookof,readygetIhave_tobookinfirstmyof,2.48015873016e-05,False,-2.48018948660112e-05
4,4,"[<__main__.Word instance at 0x11c129170>
 <__main__.Word instance at 0x11c129290>
 <__main__.Word instance at 0x11c1293b0>]",Violet,4_0,False,True,"[['airborne'], [""there's""], ['tigers']]",there'sairbornetigers,there'sairbornetigers,0.166666666667,False,1.791759469228055
5,5,"[<__main__.Word instance at 0x11c1295f0>
 <__main__.Word instance at 0x11c129710>
 <__main__.Word instance at 0x11c129830>]",Violet,4_0,False,False,"[[""he's""], ['up'], ['going']]",he'sgoingup,goinguphe's,0.166666666667,False,-0.1823215567939546
6,6,[<__main__.Word instance at 0x11c129a28>],Violet,4_0,False,True,[['up']],up,up,1.0,False,-0.0
7,7,"[<__main__.Word instance at 0x11c129c20>
 <__main__.Word instance at 0x11c129d40>
 <__main__.Word instance at 0x11c129ef0>
 <__main__.Word instance at 0x11c129dd0>
 <__main__.Word instance at 0x11c129e60>
 <__main__.Word instance at 0x11c129fc8>
 <__main__.Word instance at 0x11c129f38>
 <__main__.Word instance at 0x11c129f80>
 <__main__.Word instance at 0x11c12f128>]",Violet,4_0,False,False,"[['him'], ['trying'], ['go'], ['make'], ['yeah', 'but'], ['flippy'], [""I'm""], ['to']]",yeahbutI'mtryingtomakehimgoflippy,I'mflippyyeahbuttogomakehimtrying,2.48015873016e-05,False,-2.48018948660112e-05
8,8,"[<__main__.Word instance at 0x11c12f290>
 <__main__.Word instance at 0x11c12f320>
 <__main__.Word instance at 0x11c12f200>]",Violet,4_0,False,True,"[['open'], ['door'], ['the']]",openthedoor,openthedoor,0.166666666667,False,1.791759469228055
9,9,"[<__main__.Word instance at 0x11c12f518>
 <__main__.Word instance at 0x11c12f5f0>
 <__main__.Word instance at 0x11c12f488>]",Violet,4_0,False,True,"[['it'], ['toss'], [""let's""]]",let'stossit,let'stossit,0.166666666667,False,1.791759469228055
10,10,[<__main__.Word instance at 0x11c12f560>],Violet,4_0,False,True,[['whoa']],whoa,whoa,1.0,False,-0.0
11,11,"[<__main__.Word instance at 0x11c12f098>
 <__main__.Word instance at 0x11c12f8c0>
 <__main__.Word instance at 0x11c12f680>]",Violet,4_0,False,False,"[['extra'], ['one'], ['an']]",anextraone,extraonean,0.166666666667,False,-0.1823215567939546
12,12,[<__main__.Word instance at 0x11c12fa28>],Violet,4_0,False,True,[['extra']],extra,extra,1.0,False,-0.0
13,13,[<__main__.Word instance at 0x11c12fb00>],Violet,4_0,False,True,[['oh']],oh,oh,1.0,False,-0.0
14,14,"[<__main__.Word instance at 0x11c12fb90>
 <__main__.Word instance at 0x11c12fa70>
 <__main__.Word instance at 0x11c12fdd0>
 <__main__.Word instance at 0x11c12f710>
 <__main__.Word instance at 0x11c12fea8>
 <__main__.Word instance at 0x11c12fc20>
 <__main__.Word instance at 0x11c12ff38>
 <__main__.Word instance at 0x11c12fc68>
 <__main__.Word instance at 0x11c12fcb0>]",Violet,4_0,False,False,"[['see'], ['snakes'], [""let's""], ['&-um'], ['airborne'], ['want'], ['okay'], ['&-um'], ['I']]",&-um&-umokaylet'sseeIwantairbornesnakes,let'sseeIwant&-um&-umokayairbornesnakes,5.5114638448e-06,True,-5.511479032926645e-06
15,15,"[<__main__.Word instance at 0x11c12f7e8>
 <__main__.Word instance at 0x11c12ff80>
 <__main__.Word instance at 0x11c132098>
 <__main__.Word instance at 0x11c1320e0>
 <__main__.Word instance at 0x11c1322d8>]",Violet,4_0,False,False,"[['snakes'], ['snakes'], ['airborne'], ['fun'], ['are']]",snakesarefunairbornesnakes,aresnakesfunairbornesnakes,0.0166666666667,True,-0.01680711831638129
16,16,"[<__main__.Word instance at 0x11c1323b0>
 <__main__.Word instance at 0x11c132488>
 <__main__.Word instance at 0x11c132320>
 <__main__.Word instance at 0x11c132560>
 <__main__.Word instance at 0x11c1323f8>]",Violet,4_0,False,False,"[['the'], ['you'], ['top'], ['mom'], ['can']]",momcanyouthetop,canyouthemomtop,0.00833333333333,False,-0.00836824967051658
17,17,"[<__main__.Word instance at 0x11c1324d0>
 <__main__.Word instance at 0x11c132710>
 <__main__.Word instance at 0x11c1325a8>
 <__main__.Word instance at 0x11c1327e8>
 <__main__.Word instance at 0x11c132680>
 <__main__.Word instance at 0x11c1328c0>
 <__main__.Word instance at 0x11c132950>]",Violet,4_0,False,False,"[['can'], ['you'], ['this'], ['undo'], ['you'], ['mom'], ['can']]",canyoumomcanyouundothis,canyoucanyouundothismom,0.000793650793651,True,-0.000793965901176512
18,18,"[<__main__.Word instance at 0x11c132b00>
 <__main__.Word instance at 0x11c1329e0>]",Violet,4_0,False,True,"[['you'], ['can']]",canyou,canyou,0.5,False,0.6931471805599453
19,19,"[<__main__.Word instance at 0x11c132b90>
 <__main__.Word instance at 0x11c132d88>]",Violet,4_0,False,False,"[['that'], ['undo']]",undothat,thatundo,0.5,False,-0.6931471805599453
20,20,[<__main__.Word instance at 0x11c132f80>],Violet,4_0,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
21,21,"[<__main__.Word instance at 0x11c132cb0>
 <__main__.Word instance at 0x11c132fc8>
 <__main__.Word instance at 0x11c132f38>
 <__main__.Word instance at 0x11c132758>]",Violet,4_0,False,True,"[['it', 'goes'], ['but'], ['away']]",butitgoesaway,butitgoesaway,0.166666666667,False,1.791759469228055
22,22,[<__main__.Word instance at 0x11c135128>],Violet,4_0,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
23,23,[<__main__.Word instance at 0x11c1351b8>],Violet,4_0,False,True,[['circle']],circle,circle,1.0,False,-0.0
24,24,"[<__main__.Word instance at 0x11c1354d0>
 <__main__.Word instance at 0x11c135368>
 <__main__.Word instance at 0x11c135560>
 <__main__.Word instance at 0x11c135440>
 <__main__.Word instance at 0x11c1358c0>]",Violet,4_0,False,False,"[['mom'], ['write'], ['&-um'], ['wanna'], ['I']]",momIwannawrite&-um,Iwritewanna&-ummom,0.00833333333333,False,-0.00836824967051658
25,25,[<__main__.Word instance at 0x11c1352d8>],Violet,4_0,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
26,26,"[<__main__.Word instance at 0x11c135998>
 <__main__.Word instance at 0x11c135bd8>
 <__main__.Word instance at 0x11c135758>
 <__main__.Word instance at 0x11c135cb0>
 <__main__.Word instance at 0x11c135638>
 <__main__.Word instance at 0x11c135d40>]",Violet,4_0,False,False,"[[""I'll""], ['homework'], ['doing'], [""I'm""], ['pretend'], ['my']]",I'llpretendI'mdoingmyhomework,I'llhomeworkmypretenddoingI'm,0.00138888888889,False,-0.0013898542890543016
27,27,[<__main__.Word instance at 0x11c135f38>],Violet,4_0,False,True,[['o']],o,o,1.0,False,-0.0
28,28,[<__main__.Word instance at 0x11c135fc8>],Violet,4_0,False,True,[['i']],i,i,1.0,False,-0.0
29,29,"[<__main__.Word instance at 0x11c135c20>
 <__main__.Word instance at 0x11c13c050>
 <__main__.Word instance at 0x11c13c0e0>]",Violet,4_0,False,True,"[['and'], ['one'], ['one']]",oneandone,oneandone,0.333333333333,True,1.0986122886681098
30,30,[<__main__.Word instance at 0x11c13c368>],Violet,4_0,False,True,[['two']],two,two,1.0,False,-0.0
31,31,"[<__main__.Word instance at 0x11c13c440>
 <__main__.Word instance at 0x11c13c518>
 <__main__.Word instance at 0x11c13c3b0>
 <__main__.Word instance at 0x11c13c5f0>
 <__main__.Word instance at 0x11c13c488>
 <__main__.Word instance at 0x11c13c7a0>
 <__main__.Word instance at 0x11c13c6c8>
 <__main__.Word instance at 0x11c13c878>
 <__main__.Word instance at 0x11c13c320>
 <__main__.Word instance at 0x11c13c950>
 <__main__.Word instance at 0x11c13c7e8>
 <__main__.Word instance at 0x11c13ca28>
 <__main__.Word instance at 0x11c13c8c0>
 <__main__.Word instance at 0x11c13cab8>
 <__main__.Word instance at 0x11c13c998>
 <__main__.Word instance at 0x11c13cbd8>]",Violet,4_0,False,False,"[['from'], ['the'], [""I'm""], ['for'], ['for'], ['my'], ['my'], ['my'], ['homework'], ['drawing'], ['doing'], [""I'm""], [""I'm""], ['drawing'], ['draws'], ['look']]",lookI'mdrawingfromtheI'mdoingmydrawsformyI'mdrawingformyhomework,I'mdrawsdrawinglookI'mdoingthedrawinghomeworkmyI'mmymyforfromfor,6.88244735864e-12,True,-6.882494574279955e-12
32,32,"[<__main__.Word instance at 0x11c13ccb0>
 <__main__.Word instance at 0x11c13c638>]",Violet,4_0,False,True,"[[""I'm""], ['drawing']]",I'mdrawing,I'mdrawing,0.5,False,0.6931471805599453
