num;utterance;child;age;skipped;reconstructed;bow;gold;prediction;chance;controlledscore
0;[<__main__.Word instance at 0x120433a70>];Ethan;3_0;False;True;[['this']];this;this;1.0;0.0
1;"[<__main__.Word instance at 0x120433c68>
 <__main__.Word instance at 0x120433dd0>
 <__main__.Word instance at 0x120433f80>
 <__main__.Word instance at 0x10eb7c560>]";Ethan;3_0;False;False;[['on'], ['I'], ['backpack'], ['have']];Ihavebackpackon;backpackonIhave;0.0416666666667;-0.0425596144188
2;[<__main__.Word instance at 0x10eb7c7a0>];Ethan;3_0;True;NaN;NaN;microwave;NaN;NaN;NaN
3;[<__main__.Word instance at 0x10eb7ca28>];Ethan;3_0;True;NaN;NaN;microwave;NaN;NaN;NaN
4;"[<__main__.Word instance at 0x10eb7c3f8>
 <__main__.Word instance at 0x10e9e3a28>
 <__main__.Word instance at 0x10e9e36c8>]";Ethan;3_0;False;False;[['this'], ['you', 'need']];youneedthis;thisyouneed;0.5;-0.69314718056
5;"[<__main__.Word instance at 0x10e9e3b48>
 <__main__.Word instance at 0x10e9e3878>]";Ethan;3_0;True;NaN;NaN;you'reexplorer;NaN;NaN;NaN
6;"[<__main__.Word instance at 0x10e9e34d0>
 <__main__.Word instance at 0x1204380e0>]";Ethan;3_0;False;False;[['hat'], ['hard']];hardhat;hathard;0.5;-0.69314718056
7;"[<__main__.Word instance at 0x120438488>
 <__main__.Word instance at 0x120438518>
 <__main__.Word instance at 0x1204385f0>]";Ethan;3_0;False;False;[['some'], ['sea'], ['birds']];someseabirds;birdsseasome;0.166666666667;-0.182321556794
8;"[<__main__.Word instance at 0x1204387e8>
 <__main__.Word instance at 0x120438878>]";Ethan;3_0;True;NaN;NaN;warblerwarbler;NaN;NaN;NaN
9;"[<__main__.Word instance at 0x120438ab8>
 <__main__.Word instance at 0x120438b48>]";Ethan;3_0;False;True;[['bird'], ['bird']];birdbird;birdbird;0.5;0.69314718056
10;"[<__main__.Word instance at 0x120438bd8>
 <__main__.Word instance at 0x120438cf8>]";Ethan;3_0;False;False;"[['that'], [""what's""]]";what'sthat;thatwhat's;0.5;-0.69314718056
11;[<__main__.Word instance at 0x120438ea8>];Ethan;3_0;True;NaN;NaN;Brio;NaN;NaN;NaN
12;"[<__main__.Word instance at 0x120438f38>
 <__main__.Word instance at 0x10e9e5a28>
 <__main__.Word instance at 0x10e9e5c68>]";Ethan;3_0;False;False;[['thing'], ['a', 'Brio']];aBriothing;thingaBrio;0.5;-0.69314718056
13;"[<__main__.Word instance at 0x10e9e5c20>
 <__main__.Word instance at 0x10e9e5bd8>
 <__main__.Word instance at 0x12043d098>
 <__main__.Word instance at 0x12043d290>]";Ethan;3_0;False;False;[['on'], ['the', 'wrong'], ['one']];onthewrongone;ononethewrong;0.166666666667;-0.182321556794
14;"[<__main__.Word instance at 0x12043d320>
 <__main__.Word instance at 0x12043d5a8>
 <__main__.Word instance at 0x12043d488>
 <__main__.Word instance at 0x12043dab8>]";Ethan;3_0;True;NaN;NaN;that'sasecretpassage;NaN;NaN;NaN
15;[<__main__.Word instance at 0x12043db90>];Ethan;3_0;False;True;"[[""that's""]]";that's;that's;1.0;0.0
