num;utterance;child;age;skipped;reconstructed;bow;gold;prediction;chance;controlledscore
0;[<__main__.Word instance at 0x10e0dd560>];Ethan;2_6;False;True;[['&-uh']];&-uh;&-uh;1.0;0.0
1;"[<__main__.Word instance at 0x10e0dd7a0>
 <__main__.Word instance at 0x10e0ddcf8>
 <__main__.Word instance at 0x10e0dda28>]";Ethan;2_6;False;True;[['I', 'am'], ['there']];thereIam;thereIam;0.5;0.69314718056
2;"[<__main__.Word instance at 0x10e0dd3f8>
 <__main__.Word instance at 0x11e9a5128>
 <__main__.Word instance at 0x11e9a5290>
 <__main__.Word instance at 0x11e9a5320>
 <__main__.Word instance at 0x11e9a5488>
 <__main__.Word instance at 0x11e9a5638>]";Ethan;2_6;False;False;[['my'], ['my'], ['bottom'], ['I'], ['see'], ['of']];Iseemybottomofmy;seeIofmybottommy;0.00138888888889;-0.00138985428905
3;"[<__main__.Word instance at 0x11e9a5a28>
 <__main__.Word instance at 0x11e9a5b00>
 <__main__.Word instance at 0x11e9a5b90>]";Ethan;2_6;False;False;[['&-uh'], ['no'], ['no']];&-uhnono;nono&-uh;0.166666666667;-0.182321556794
4;"[<__main__.Word instance at 0x11e9a5dd0>
 <__main__.Word instance at 0x11e9a5e60>]";Ethan;2_6;False;True;[['no'], ['no']];nono;nono;0.5;0.69314718056
5;"[<__main__.Word instance at 0x11e9a5f80>
 <__main__.Word instance at 0x10df44a28>
 <__main__.Word instance at 0x10df446c8>]";Ethan;2_6;False;False;"[[""let's""], ['play'], ['with']]";let'splaywith;withplaylet's;0.166666666667;-0.182321556794
6;[<__main__.Word instance at 0x10df44b48>];Ethan;2_6;False;True;[['no']];no;no;1.0;0.0
7;"[<__main__.Word instance at 0x10df44c20>
 <__main__.Word instance at 0x10df444d0>
 <__main__.Word instance at 0x10df46a28>
 <__main__.Word instance at 0x10df46c68>]";Ethan;2_6;True;NaN;NaN;noit'safountain;NaN;NaN;NaN
8;[<__main__.Word instance at 0x10df46c20>];Ethan;2_6;False;True;[['no']];no;no;1.0;0.0
9;"[<__main__.Word instance at 0x11e9aa170>
 <__main__.Word instance at 0x11e9aa200>
 <__main__.Word instance at 0x11e9aa0e0>
 <__main__.Word instance at 0x11e9aa290>
 <__main__.Word instance at 0x11e9aa3b0>
 <__main__.Word instance at 0x11e9aa4d0>]";Ethan;2_6;True;NaN;NaN;noit'saonthefountain;NaN;NaN;NaN
10;"[<__main__.Word instance at 0x11e9aa440>
 <__main__.Word instance at 0x11e9aa710>
 <__main__.Word instance at 0x11e9aa5f0>
 <__main__.Word instance at 0x11e9aa908>
 <__main__.Word instance at 0x11e9aa7e8>
 <__main__.Word instance at 0x11e9aa998>
 <__main__.Word instance at 0x11e9aac20>]";Ethan;2_6;False;True;"[['on', 'top'], ['a', 'boulder'], [""there's""], ['of'], ['no']]";nothere'saboulderontopof;nothere'saboulderontopof;0.00833333333333;4.78749174278
11;[<__main__.Word instance at 0x11e9aacb0>];Ethan;2_6;False;True;[['no']];no;no;1.0;0.0
12;"[<__main__.Word instance at 0x11e9ae050>
 <__main__.Word instance at 0x11e9ae248>
 <__main__.Word instance at 0x11e9ae128>
 <__main__.Word instance at 0x11e9ae1b8>
 <__main__.Word instance at 0x11e9ae440>
 <__main__.Word instance at 0x11e9ae368>]";Ethan;2_6;False;False;[['different', 'kind'], ['of'], ['no'], ['elephant'], ['&-uh']];&-uhnodifferentkindofelephant;elephant&-uhnodifferentkindof;0.00833333333333;-0.00836824967052
13;[<__main__.Word instance at 0x11e9ae560>];Ethan;2_6;False;True;[['no']];no;no;1.0;0.0
14;[<__main__.Word instance at 0x11e9ae290>];Ethan;2_6;False;True;[['no']];no;no;1.0;0.0
15;[<__main__.Word instance at 0x11e9ae6c8>];Ethan;2_6;False;True;[['truck']];truck;truck;1.0;0.0
