num;utterance;child;age;skipped;reconstructed;bow;gold;prediction;chance;controlledscore
0;"[<__main__.Word instance at 0x104103a70>
 <__main__.Word instance at 0x1041037a0>
 <__main__.Word instance at 0x104103cf8>
 <__main__.Word instance at 0x104103a28>]";Alex;3_6;False;False;[['how', 'bout'], ['one'], ['this']];howboutthisone;onethishowbout;0.166666666667;-0.182321556794
1;[<__main__.Word instance at 0x1041038c0>];Alex;3_6;True;NaN;NaN;yeah;NaN;NaN;NaN
2;"[<__main__.Word instance at 0x110c66290>
 <__main__.Word instance at 0x110c663f8>]";Alex;3_6;False;True;[['yes'], ['no']];noyes;noyes;0.5;0.69314718056
3;[<__main__.Word instance at 0x110c665a8>];Alex;3_6;True;NaN;NaN;yeah;NaN;NaN;NaN
4;"[<__main__.Word instance at 0x110c667e8>
 <__main__.Word instance at 0x110c66908>
 <__main__.Word instance at 0x110c66a28>]";Alex;3_6;False;False;[['one'], ['oh'], ['this']];ohthisone;onethisoh;0.166666666667;-0.182321556794
5;"[<__main__.Word instance at 0x110c66c68>
 <__main__.Word instance at 0x110c66d40>
 <__main__.Word instance at 0x110c66e60>
 <__main__.Word instance at 0x110c66ea8>
 <__main__.Word instance at 0x110c66fc8>
 <__main__.Word instance at 0x103f5ecf8>
 <__main__.Word instance at 0x104129170>]";Alex;3_6;False;False;[['with'], ['the'], ['more'], ['like'], ['it'], ['I'], ['bat']];Ilikeitmorewiththebat;likebatIthemorewithit;0.000198412698413;-0.000198432384816
6;"[<__main__.Word instance at 0x103f6a5a8>
 <__main__.Word instance at 0x103f6aa28>
 <__main__.Word instance at 0x103f6a368>
 <__main__.Word instance at 0x103f6a998>]";Alex;3_6;True;NaN;NaN;Iremovethebat;NaN;NaN;NaN
7;[<__main__.Word instance at 0x103f6ab00>];Alex;3_6;True;NaN;NaN;Amanda;NaN;NaN;NaN
8;[<__main__.Word instance at 0x103f6cab8>];Alex;3_6;False;True;[['throw']];throw;throw;1.0;0.0
9;"[<__main__.Word instance at 0x110c6c098>
 <__main__.Word instance at 0x110c6c0e0>]";Alex;3_6;False;True;[['throw'], ['ball']];throwball;throwball;0.5;0.69314718056
10;"[<__main__.Word instance at 0x110c6c320>
 <__main__.Word instance at 0x110c6c3b0>]";Alex;3_6;False;False;"[[""that's""], ['for']]";that'sfor;forthat's;0.5;-0.69314718056
11;[<__main__.Word instance at 0x110c6c5a8>];Alex;3_6;False;True;[['oh']];oh;oh;1.0;0.0
12;"[<__main__.Word instance at 0x110c6c680>
 <__main__.Word instance at 0x110c6c200>
 <__main__.Word instance at 0x110c6c758>]";Alex;3_6;False;False;[['let'], ['okay'], ['play']];okayletplay;okayplaylet;0.166666666667;-0.182321556794
13;"[<__main__.Word instance at 0x110c6c830>
 <__main__.Word instance at 0x110c6c6c8>]";Alex;3_6;False;True;[['about'], ['how']];howabout;howabout;0.5;0.69314718056
14;"[<__main__.Word instance at 0x110c6cab8>
 <__main__.Word instance at 0x110c6c950>]";Alex;3_6;False;True;[['how', 'bout']];howbout;howbout;1.0;0.0
15;"[<__main__.Word instance at 0x110c6c560>
 <__main__.Word instance at 0x110c6cc68>
 <__main__.Word instance at 0x110c6cb00>]";Alex;3_6;False;False;[['me'], ['see'], ['let']];letmesee;seeletme;0.166666666667;-0.182321556794
16;"[<__main__.Word instance at 0x110c6cbd8>
 <__main__.Word instance at 0x110c6ce18>
 <__main__.Word instance at 0x110c6ccb0>
 <__main__.Word instance at 0x110c6cef0>]";Alex;3_6;True;NaN;NaN;howboutElmosport;NaN;NaN;NaN
17;"[<__main__.Word instance at 0x110c6cfc8>
 <__main__.Word instance at 0x110c6ce60>
 <__main__.Word instance at 0x110c6cf38>
 <__main__.Word instance at 0x110c6cd88>
 <__main__.Word instance at 0x110c6ca70>]";Alex;3_6;True;NaN;NaN;howboutElmosportinstead;NaN;NaN;NaN
18;"[<__main__.Word instance at 0x110c6f170>
 <__main__.Word instance at 0x110c6f368>
 <__main__.Word instance at 0x110c6f200>
 <__main__.Word instance at 0x110c6f3f8>]";Alex;3_6;True;NaN;NaN;howbouttheblue;NaN;NaN;NaN
19;"[<__main__.Word instance at 0x110c6f488>
 <__main__.Word instance at 0x110c6f6c8>
 <__main__.Word instance at 0x110c6f320>]";Alex;3_6;False;False;[['the'], ['how', 'bout']];howboutthe;thehowbout;0.5;-0.69314718056
20;"[<__main__.Word instance at 0x110c6f050>
 <__main__.Word instance at 0x110c6f830>
 <__main__.Word instance at 0x110c6f638>]";Alex;3_6;False;True;[['or'], ['red'], ['the']];orthered;orthered;0.166666666667;1.79175946923
21;"[<__main__.Word instance at 0x110c6f8c0>
 <__main__.Word instance at 0x110c6fb00>]";Alex;3_6;False;False;[['one'], ['this']];thisone;onethis;0.5;-0.69314718056
22;"[<__main__.Word instance at 0x110c6fbd8>
 <__main__.Word instance at 0x110c6fa70>]";Alex;3_6;False;True;[['that', 'one']];thatone;thatone;1.0;0.0
23;"[<__main__.Word instance at 0x110c6fb48>
 <__main__.Word instance at 0x110c6fd88>
 <__main__.Word instance at 0x110c6fc20>
 <__main__.Word instance at 0x110c6fe60>]";Alex;3_6;False;False;[['one'], ['no'], ['how', 'bout']];howboutnoone;onehowboutno;0.166666666667;-0.182321556794
24;"[<__main__.Word instance at 0x110c6ff38>
 <__main__.Word instance at 0x110c6fdd0>]";Alex;3_6;False;False;[['one'], ['this']];thisone;onethis;0.5;-0.69314718056
25;"[<__main__.Word instance at 0x110c6ff80>
 <__main__.Word instance at 0x110c6f9e0>]";Alex;3_6;True;NaN;NaN;orangeone;NaN;NaN;NaN
26;"[<__main__.Word instance at 0x110c73050>
 <__main__.Word instance at 0x110c73128>
 <__main__.Word instance at 0x110c73200>
 <__main__.Word instance at 0x110c73098>]";Alex;3_6;False;False;[['the'], ['go'], ['now'], ['tee']];nowgothetee;nowtheteego;0.0416666666667;-0.0425596144188
27;"[<__main__.Word instance at 0x110c73170>
 <__main__.Word instance at 0x110c73488>]";Alex;3_6;False;True;[['it'], ['watch']];watchit;watchit;0.5;0.69314718056
28;"[<__main__.Word instance at 0x110c734d0>
 <__main__.Word instance at 0x110c73710>
 <__main__.Word instance at 0x110c73320>
 <__main__.Word instance at 0x110c737e8>
 <__main__.Word instance at 0x110c73680>]";Alex;3_6;True;NaN;NaN;howboutthisoneMom;NaN;NaN;NaN
29;"[<__main__.Word instance at 0x110c73758>
 <__main__.Word instance at 0x110c73998>]";Alex;3_6;False;False;[['one'], ['this']];thisone;onethis;0.5;-0.69314718056
30;"[<__main__.Word instance at 0x110c73a70>
 <__main__.Word instance at 0x110c73908>
 <__main__.Word instance at 0x110c73b48>]";Alex;3_6;True;NaN;NaN;Mathisone;NaN;NaN;NaN
31;"[<__main__.Word instance at 0x110c73ab8>
 <__main__.Word instance at 0x110c73cf8>]";Alex;3_6;False;False;[['like'], ['this']];likethis;thislike;0.5;-0.69314718056
32;"[<__main__.Word instance at 0x110c73dd0>
 <__main__.Word instance at 0x110c73c68>
 <__main__.Word instance at 0x110c73e60>
 <__main__.Word instance at 0x110c73d40>
 <__main__.Word instance at 0x110c73ef0>]";Alex;3_6;True;NaN;NaN;ohMaistoobig;NaN;NaN;NaN
33;[<__main__.Word instance at 0x110c735f0>];Alex;3_6;False;True;[['why']];why;why;1.0;0.0
34;"[<__main__.Word instance at 0x110c76200>
 <__main__.Word instance at 0x110c760e0>]";Alex;3_6;True;NaN;NaN;rollthis;NaN;NaN;NaN
35;"[<__main__.Word instance at 0x110c76368>
 <__main__.Word instance at 0x110c76248>
 <__main__.Word instance at 0x110c76440>]";Alex;3_6;True;NaN;NaN;rollthisone;NaN;NaN;NaN
36;"[<__main__.Word instance at 0x110c765f0>
 <__main__.Word instance at 0x110c764d0>
 <__main__.Word instance at 0x110c767e8>
 <__main__.Word instance at 0x110c76680>
 <__main__.Word instance at 0x110c76710>
 <__main__.Word instance at 0x110c765a8>
 <__main__.Word instance at 0x110c76a28>
 <__main__.Word instance at 0x110c76908>]";Alex;3_6;False;False;[['put'], ['gonna'], ['my'], ['it'], ['in'], ['all'], ['we'], ['back']];weallgonnaputitinmyback;backallweinitmyputgonna;2.48015873016e-05;-2.4801894866e-05
