num;utterance;child;age;skipped;reconstructed;bow;gold;prediction;chance;controlledscore
0;"[<__main__.Word instance at 0x11cca2320>
 <__main__.Word instance at 0x11cca23b0>]";Naima;3_0;True;NaN;NaN;ohpush;NaN;NaN;NaN
1;"[<__main__.Word instance at 0x11cca25a8>
 <__main__.Word instance at 0x11cca26c8>
 <__main__.Word instance at 0x11cca2758>
 <__main__.Word instance at 0x11cca27e8>
 <__main__.Word instance at 0x11cca2878>]";Naima;3_0;False;False;"[['all'], ['all'], [""that's""], [""that's""], [""that's""]]";that'sthat'sallthat'sall;allthat'sallthat'sthat's;0.00833333333333;-0.00836824967052
2;"[<__main__.Word instance at 0x11cca2998>
 <__main__.Word instance at 0x11cca2a28>
 <__main__.Word instance at 0x11cca2ab8>
 <__main__.Word instance at 0x11cca28c0>
 <__main__.Word instance at 0x11cca2c20>
 <__main__.Word instance at 0x11cca2cb0>
 <__main__.Word instance at 0x11cca2d40>
 <__main__.Word instance at 0x11cca2dd0>
 <__main__.Word instance at 0x11cca2e60>]";Naima;3_0;False;False;"[['got'], ['of'], [""that's""], ['I'], ['because'], ['the', 'farm'], ['animals'], ['all']]";that'sallofthefarmanimalsbecauseIgot;becauseofallIgotanimalsthat'sthefarm;2.48015873016e-05;-2.4801894866e-05
3;[<__main__.Word instance at 0x11cca2fc8>];Naima;3_0;False;True;[['why']];why;why;1.0;0.0
4;[<__main__.Word instance at 0x10fc6da28>];Naima;3_0;False;True;[['yes']];yes;yes;1.0;0.0
5;"[<__main__.Word instance at 0x10fc6dc68>
 <__main__.Word instance at 0x10fc6d9e0>
 <__main__.Word instance at 0x10fc6dc20>
 <__main__.Word instance at 0x10fc6b6c8>
 <__main__.Word instance at 0x10fc6b5a8>
 <__main__.Word instance at 0x10fc6b4d0>
 <__main__.Word instance at 0x10fc6b908>]";Naima;3_0;True;NaN;NaN;Daddy'sgonnabeabletogointo;NaN;NaN;NaN
6;"[<__main__.Word instance at 0x10fc6b998>
 <__main__.Word instance at 0x10fc6bb48>
 <__main__.Word instance at 0x10fc6ba28>
 <__main__.Word instance at 0x10fc6bc20>
 <__main__.Word instance at 0x10fe04560>]";Naima;3_0;False;False;[['in'], ['the'], ['that'], ['get'], ['patients']];getthatpatientsinthe;thatpatientsgetinthe;0.00833333333333;-0.00836824967052
7;"[<__main__.Word instance at 0x10fe047a0>
 <__main__.Word instance at 0x10fe04cf8>]";Naima;3_0;False;True;[['and'], ['make']];andmake;andmake;0.5;0.69314718056
8;"[<__main__.Word instance at 0x10fe04758>
 <__main__.Word instance at 0x10fe04710>
 <__main__.Word instance at 0x10fe045a8>
 <__main__.Word instance at 0x10fe048c0>
 <__main__.Word instance at 0x10fe04f80>
 <__main__.Word instance at 0x10fe049e0>
 <__main__.Word instance at 0x10fe04518>
 <__main__.Word instance at 0x10fe044d0>]";Naima;3_0;True;NaN;NaN;andyouhave_topatientstoexerciseonthere;NaN;NaN;NaN
9;"[<__main__.Word instance at 0x10fe04680>
 <__main__.Word instance at 0x11cca8098>
 <__main__.Word instance at 0x11cca8128>
 <__main__.Word instance at 0x11cca81b8>
 <__main__.Word instance at 0x11cca8248>]";Naima;3_0;True;NaN;NaN;hewillbeableto;NaN;NaN;NaN
10;"[<__main__.Word instance at 0x11cca8368>
 <__main__.Word instance at 0x11cca83b0>
 <__main__.Word instance at 0x11cca85a8>]";Naima;3_0;True;NaN;NaN;andhave_toboth;NaN;NaN;NaN
11;"[<__main__.Word instance at 0x11cca8638>
 <__main__.Word instance at 0x11cca8830>
 <__main__.Word instance at 0x11cca86c8>
 <__main__.Word instance at 0x11cca8908>
 <__main__.Word instance at 0x11cca89e0>
 <__main__.Word instance at 0x11cca8878>
 <__main__.Word instance at 0x11cca8a70>
 <__main__.Word instance at 0x11cca8950>
 <__main__.Word instance at 0x11cca8c68>
 <__main__.Word instance at 0x11cca8b00>]";Naima;3_0;False;False;[['the'], ['be'], ['doctor'], ['have_to'], ['to'], ['has'], ['be'], ['there'], ['and'], ['nurse']];hastobetherethenurseandhave_tobedoctor;andthetheretobenursebehasdoctorhave_to;2.7557319224e-07;-2.75573230236e-07
