,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,repetition,correctedscore
0,0,[<__main__.Word instance at 0x120433a70>],Ethan,3_0,False,True,[['this']],this,this,1.0,False,-0.0
1,1,"[<__main__.Word instance at 0x120433c68>
 <__main__.Word instance at 0x120433dd0>
 <__main__.Word instance at 0x120433f80>
 <__main__.Word instance at 0x10eb7c560>]",Ethan,3_0,False,False,"[['on'], ['I'], ['backpack'], ['have']]",Ihavebackpackon,backpackonIhave,0.0416666666667,False,-0.04255961441879589
2,2,[<__main__.Word instance at 0x10eb7c7a0>],Ethan,3_0,True,,,microwave,,,NaN,NaN
3,3,[<__main__.Word instance at 0x10eb7ca28>],Ethan,3_0,True,,,microwave,,,NaN,NaN
4,4,"[<__main__.Word instance at 0x10eb7c3f8>
 <__main__.Word instance at 0x10e9e3a28>
 <__main__.Word instance at 0x10e9e36c8>]",Ethan,3_0,False,False,"[['this'], ['you', 'need']]",youneedthis,thisyouneed,0.5,False,-0.6931471805599453
5,5,"[<__main__.Word instance at 0x10e9e3b48>
 <__main__.Word instance at 0x10e9e3878>]",Ethan,3_0,True,,,you'reexplorer,,,NaN,NaN
6,6,"[<__main__.Word instance at 0x10e9e34d0>
 <__main__.Word instance at 0x1204380e0>]",Ethan,3_0,False,False,"[['hat'], ['hard']]",hardhat,hathard,0.5,False,-0.6931471805599453
7,7,"[<__main__.Word instance at 0x120438488>
 <__main__.Word instance at 0x120438518>
 <__main__.Word instance at 0x1204385f0>]",Ethan,3_0,False,False,"[['some'], ['sea'], ['birds']]",someseabirds,birdsseasome,0.166666666667,False,-0.1823215567939546
8,8,"[<__main__.Word instance at 0x1204387e8>
 <__main__.Word instance at 0x120438878>]",Ethan,3_0,True,,,warblerwarbler,,,NaN,NaN
9,9,"[<__main__.Word instance at 0x120438ab8>
 <__main__.Word instance at 0x120438b48>]",Ethan,3_0,False,True,"[['bird'], ['bird']]",birdbird,birdbird,1.0,True,-0.0
10,10,"[<__main__.Word instance at 0x120438bd8>
 <__main__.Word instance at 0x120438cf8>]",Ethan,3_0,False,False,"[['that'], [""what's""]]",what'sthat,thatwhat's,0.5,False,-0.6931471805599453
11,11,[<__main__.Word instance at 0x120438ea8>],Ethan,3_0,True,,,Brio,,,NaN,NaN
12,12,"[<__main__.Word instance at 0x120438f38>
 <__main__.Word instance at 0x10e9e5a28>
 <__main__.Word instance at 0x10e9e5c68>]",Ethan,3_0,False,False,"[['thing'], ['a', 'Brio']]",aBriothing,thingaBrio,0.5,False,-0.6931471805599453
13,13,"[<__main__.Word instance at 0x10e9e5c20>
 <__main__.Word instance at 0x10e9e5bd8>
 <__main__.Word instance at 0x12043d098>
 <__main__.Word instance at 0x12043d290>]",Ethan,3_0,False,False,"[['on'], ['the', 'wrong'], ['one']]",onthewrongone,ononethewrong,0.166666666667,False,-0.1823215567939546
14,14,"[<__main__.Word instance at 0x12043d320>
 <__main__.Word instance at 0x12043d5a8>
 <__main__.Word instance at 0x12043d488>
 <__main__.Word instance at 0x12043dab8>]",Ethan,3_0,True,,,that'sasecretpassage,,,NaN,NaN
15,15,[<__main__.Word instance at 0x12043db90>],Ethan,3_0,False,True,"[[""that's""]]",that's,that's,1.0,False,-0.0
16,16,"[<__main__.Word instance at 0x12043da70>
 <__main__.Word instance at 0x12043db00>]",Ethan,3_0,False,False,"[['they'], ['different']]",theydifferent,differentthey,0.5,False,-0.6931471805599453
17,17,"[<__main__.Word instance at 0x12043dcb0>
 <__main__.Word instance at 0x12043dfc8>
 <__main__.Word instance at 0x12043dea8>]",Ethan,3_0,True,,,they'redifferentcharacters,,,NaN,NaN
18,18,[<__main__.Word instance at 0x12043dd40>],Ethan,3_0,False,True,[['felt']],felt,felt,1.0,False,-0.0
19,19,"[<__main__.Word instance at 0x1204401b8>
 <__main__.Word instance at 0x120440050>]",Ethan,3_0,True,,,lunarcrater,,,NaN,NaN
20,20,"[<__main__.Word instance at 0x120440128>
 <__main__.Word instance at 0x120440368>]",Ethan,3_0,False,True,"[['the', 'rocket']]",therocket,therocket,1.0,False,-0.0
21,21,"[<__main__.Word instance at 0x1204403f8>
 <__main__.Word instance at 0x1204405a8>]",Ethan,3_0,False,False,"[['who'], ['goes']]",whogoes,goeswho,0.5,False,-0.6931471805599453
22,22,"[<__main__.Word instance at 0x120440830>
 <__main__.Word instance at 0x1204402d8>]",Ethan,3_0,True,,,theastronauts,,,NaN,NaN
23,23,"[<__main__.Word instance at 0x120440560>
 <__main__.Word instance at 0x120440950>
 <__main__.Word instance at 0x120440710>
 <__main__.Word instance at 0x120440b48>]",Ethan,3_0,False,False,"[['naked'], [""they're""], ['around'], ['flying']]",they'reflyingaroundnaked,aroundnakedflyingthey're,0.0416666666667,False,-0.04255961441879589
24,24,[<__main__.Word instance at 0x120440c68>],Ethan,3_0,False,True,[['naked']],naked,naked,1.0,False,-0.0
25,25,"[<__main__.Word instance at 0x120440a70>
 <__main__.Word instance at 0x120440bd8>]",Ethan,3_0,False,True,"[['we', 'need']]",weneed,weneed,1.0,False,-0.0
26,26,[<__main__.Word instance at 0x120440d40>],Ethan,3_0,False,True,[['space']],space,space,1.0,False,-0.0
27,27,[<__main__.Word instance at 0x120440d88>],Ethan,3_0,False,True,[['him']],him,him,1.0,False,-0.0
28,28,"[<__main__.Word instance at 0x120440cb0>
 <__main__.Word instance at 0x120440b00>
 <__main__.Word instance at 0x120443170>]",Ethan,3_0,True,,,prepareforblastoff,,,NaN,NaN
