num;utterance;child;age;skipped;reconstructed;bow;gold;prediction;chance;controlledscore
0;[<__main__.Word instance at 0x11d4972d8>];Alex;2_0;False;True;[['Elmo']];Elmo;Elmo;1.0;0.0
1;[<__main__.Word instance at 0x11d497488>];Alex;2_0;False;True;[['apple']];apple;apple;1.0;0.0
2;"[<__main__.Word instance at 0x11d497680>
 <__main__.Word instance at 0x11d4977a0>]";Alex;2_0;False;True;[['a'], ['star']];astar;astar;0.5;0.69314718056
3;"[<__main__.Word instance at 0x11d4978c0>
 <__main__.Word instance at 0x11d497998>]";Alex;2_0;False;True;[['right'], ['there']];rightthere;rightthere;0.5;0.69314718056
4;[<__main__.Word instance at 0x11d497bd8>];Alex;2_0;False;True;[['that']];that;that;1.0;0.0
5;"[<__main__.Word instance at 0x11d497dd0>
 <__main__.Word instance at 0x11d497e60>]";Alex;2_0;False;True;[['there'], ['right']];rightthere;rightthere;0.5;0.69314718056
6;[<__main__.Word instance at 0x11d497f80>];Alex;2_0;False;True;[['those']];those;those;1.0;0.0
7;"[<__main__.Word instance at 0x11040e560>
 <__main__.Word instance at 0x11040ea70>]";Alex;2_0;False;True;[['look'], ['that']];lookthat;lookthat;0.5;0.69314718056
8;[<__main__.Word instance at 0x11040ecf8>];Alex;2_0;False;True;[['this']];this;this;1.0;0.0
9;[<__main__.Word instance at 0x11040e758>];Alex;2_0;False;True;[['that']];that;that;1.0;0.0
10;"[<__main__.Word instance at 0x11040e8c0>
 <__main__.Word instance at 0x11040e440>]";Alex;2_0;False;False;"[['that'], [""who's""]]";who'sthat;thatwho's;0.5;-0.69314718056
11;"[<__main__.Word instance at 0x11040e878>
 <__main__.Word instance at 0x110277a28>]";Alex;2_0;False;True;"[[""what's"", 'this']]";what'sthis;what'sthis;1.0;0.0
12;"[<__main__.Word instance at 0x1102779e0>
 <__main__.Word instance at 0x110277c20>]";Alex;2_0;False;False;[['what'], ['that']];whatthat;thatwhat;0.5;-0.69314718056
13;"[<__main__.Word instance at 0x110277bd8>
 <__main__.Word instance at 0x1102755a8>]";Alex;2_0;False;True;"[[""what's"", 'that']]";what'sthat;what'sthat;1.0;0.0
14;"[<__main__.Word instance at 0x110275368>
 <__main__.Word instance at 0x110275998>]";Alex;2_0;False;True;"[[""what's"", 'this']]";what'sthis;what'sthis;1.0;0.0
15;"[<__main__.Word instance at 0x110275b48>
 <__main__.Word instance at 0x110275b00>
 <__main__.Word instance at 0x11d49d050>]";Alex;2_0;False;False;[['under'], ['the', 'tree']];underthetree;thetreeunder;0.5;-0.69314718056
16;[<__main__.Word instance at 0x11d49d170>];Alex;2_0;False;True;[['that']];that;that;1.0;0.0
17;[<__main__.Word instance at 0x11d49d2d8>];Alex;2_0;True;NaN;NaN;yep;NaN;NaN;NaN
18;[<__main__.Word instance at 0x11d49d1b8>];Alex;2_0;False;True;[['smooth']];smooth;smooth;1.0;0.0
19;"[<__main__.Word instance at 0x11d49d3b0>
 <__main__.Word instance at 0x11d49d560>]";Alex;2_0;False;True;[['a', 'boat']];aboat;aboat;1.0;0.0
20;[<__main__.Word instance at 0x11d49d368>];Alex;2_0;False;True;[['apple']];apple;apple;1.0;0.0
21;"[<__main__.Word instance at 0x11d49d830>
 <__main__.Word instance at 0x11d49d908>]";Alex;2_0;False;True;[['no'], ['no']];nono;nono;0.5;0.69314718056
22;[<__main__.Word instance at 0x11d49da28>];Alex;2_0;False;True;[['no']];no;no;1.0;0.0
23;[<__main__.Word instance at 0x11d49dab8>];Alex;2_0;True;NaN;NaN;pumpkin;NaN;NaN;NaN
24;[<__main__.Word instance at 0x11d49db90>];Alex;2_0;False;True;[['one']];one;one;1.0;0.0
25;[<__main__.Word instance at 0x11d49dc68>];Alex;2_0;False;True;[['one']];one;one;1.0;0.0
26;"[<__main__.Word instance at 0x11d49dd40>
 <__main__.Word instance at 0x11d49dbd8>
 <__main__.Word instance at 0x11d49de18>
 <__main__.Word instance at 0x11d49db00>]";Alex;2_0;False;False;"[['to'], ['I', ""don't""], ['want']]";Idon'twantto;wanttoIdon't;0.166666666667;-0.182321556794
27;"[<__main__.Word instance at 0x11d49de60>
 <__main__.Word instance at 0x11d49dd88>]";Alex;2_0;False;True;[['baby'], ['a']];ababy;ababy;0.5;0.69314718056
28;[<__main__.Word instance at 0x11d4a0050>];Alex;2_0;False;True;[['the']];the;the;1.0;0.0
29;[<__main__.Word instance at 0x11d4a0200>];Alex;2_0;False;True;[['oh']];oh;oh;1.0;0.0
30;[<__main__.Word instance at 0x11d4a0518>];Alex;2_0;False;True;[['a']];a;a;1.0;0.0
31;[<__main__.Word instance at 0x11d4a05a8>];Alex;2_0;False;True;[['Mommy']];Mommy;Mommy;1.0;0.0
32;"[<__main__.Word instance at 0x11d4a07e8>
 <__main__.Word instance at 0x11d4a0320>]";Alex;2_0;False;True;"[[""what's"", 'that']]";what'sthat;what'sthat;1.0;0.0
33;[<__main__.Word instance at 0x11d4a0758>];Alex;2_0;False;True;[['Mommy']];Mommy;Mommy;1.0;0.0
34;[<__main__.Word instance at 0x11d4a0710>];Alex;2_0;True;NaN;NaN;Ma;NaN;NaN;NaN
35;"[<__main__.Word instance at 0x11d4a08c0>
 <__main__.Word instance at 0x11d4a0bd8>]";Alex;2_0;False;True;"[[""what's"", 'that']]";what'sthat;what'sthat;1.0;0.0
36;[<__main__.Word instance at 0x11d4a0cb0>];Alex;2_0;False;True;[['up']];up;up;1.0;0.0
37;[<__main__.Word instance at 0x11d4a0d88>];Alex;2_0;False;True;[['down']];down;down;1.0;0.0
38;[<__main__.Word instance at 0x11d4a0e60>];Alex;2_0;False;True;[['up']];up;up;1.0;0.0
39;[<__main__.Word instance at 0x11d4a0f38>];Alex;2_0;False;True;[['up']];up;up;1.0;0.0
40;"[<__main__.Word instance at 0x11d4a0dd0>
 <__main__.Word instance at 0x11d4a0f80>]";Alex;2_0;False;True;"[[""what's"", 'that']]";what'sthat;what'sthat;1.0;0.0
41;[<__main__.Word instance at 0x11d4a0b90>];Alex;2_0;False;True;[['a']];a;a;1.0;0.0
42;[<__main__.Word instance at 0x11d4a4128>];Alex;2_0;False;True;[['b']];b;b;1.0;0.0
43;"[<__main__.Word instance at 0x11d4a4098>
 <__main__.Word instance at 0x11d4a42d8>]";Alex;2_0;False;False;"[[""where's""], ['it']]";where'sit;itwhere's;0.5;-0.69314718056
44;[<__main__.Word instance at 0x11d4a4368>];Alex;2_0;False;True;[['please']];please;please;1.0;0.0
45;[<__main__.Word instance at 0x11d4a4638>];Alex;2_0;False;True;[['that']];that;that;1.0;0.0
46;[<__main__.Word instance at 0x11d4a47a0>];Alex;2_0;False;True;[['star']];star;star;1.0;0.0
47;[<__main__.Word instance at 0x11d4a4830>];Alex;2_0;False;True;[['red']];red;red;1.0;0.0
48;[<__main__.Word instance at 0x11d4a4950>];Alex;2_0;False;True;[['purple']];purple;purple;1.0;0.0
49;[<__main__.Word instance at 0x11d4a4a28>];Alex;2_0;False;True;[['red']];red;red;1.0;0.0
50;[<__main__.Word instance at 0x11d4a4b48>];Alex;2_0;False;True;[['red']];red;red;1.0;0.0
51;[<__main__.Word instance at 0x11d4a4bd8>];Alex;2_0;False;True;[['red']];red;red;1.0;0.0
52;[<__main__.Word instance at 0x11d4a4cb0>];Alex;2_0;False;True;[['red']];red;red;1.0;0.0
53;[<__main__.Word instance at 0x11d4a4d88>];Alex;2_0;False;True;[['red']];red;red;1.0;0.0
54;[<__main__.Word instance at 0x11d4a4e60>];Alex;2_0;False;True;[['red']];red;red;1.0;0.0
55;[<__main__.Word instance at 0x11d4a4dd0>];Alex;2_0;False;True;[['red']];red;red;1.0;0.0
56;[<__main__.Word instance at 0x11d4a4758>];Alex;2_0;False;True;[['red']];red;red;1.0;0.0
57;[<__main__.Word instance at 0x11d4a70e0>];Alex;2_0;False;True;[['red']];red;red;1.0;0.0
58;[<__main__.Word instance at 0x11d4a7248>];Alex;2_0;False;True;[['red']];red;red;1.0;0.0
59;[<__main__.Word instance at 0x11d4a71b8>];Alex;2_0;False;True;[['red']];red;red;1.0;0.0
60;[<__main__.Word instance at 0x11d4a73b0>];Alex;2_0;False;True;[['red']];red;red;1.0;0.0
61;[<__main__.Word instance at 0x11d4a7758>];Alex;2_0;False;True;[['red']];red;red;1.0;0.0
62;[<__main__.Word instance at 0x11d4a77e8>];Alex;2_0;False;True;[['red']];red;red;1.0;0.0
63;[<__main__.Word instance at 0x11d4a7a28>];Alex;2_0;False;True;[['red']];red;red;1.0;0.0
64;[<__main__.Word instance at 0x11d4a7ab8>];Alex;2_0;False;True;[['red']];red;red;1.0;0.0
65;[<__main__.Word instance at 0x11d4a7b90>];Alex;2_0;False;True;[['red']];red;red;1.0;0.0
66;[<__main__.Word instance at 0x11d4a7c20>];Alex;2_0;False;True;[['red']];red;red;1.0;0.0
67;[<__main__.Word instance at 0x11d4a7dd0>];Alex;2_0;False;True;[['red']];red;red;1.0;0.0
68;[<__main__.Word instance at 0x11d4a7d88>];Alex;2_0;False;True;[['one']];one;one;1.0;0.0
69;[<__main__.Word instance at 0x11d4a7f38>];Alex;2_0;False;True;[['one']];one;one;1.0;0.0
70;[<__main__.Word instance at 0x11d4a7998>];Alex;2_0;False;True;[['one']];one;one;1.0;0.0
71;[<__main__.Word instance at 0x11d4a7e60>];Alex;2_0;False;True;[['one']];one;one;1.0;0.0
72;"[<__main__.Word instance at 0x11d4ab128>
 <__main__.Word instance at 0x11d4ab200>]";Alex;2_0;False;True;"[[""what's"", 'that']]";what'sthat;what'sthat;1.0;0.0
73;[<__main__.Word instance at 0x11d4ab170>];Alex;2_0;True;NaN;NaN;Mom;NaN;NaN;NaN
74;"[<__main__.Word instance at 0x11d4ab248>
 <__main__.Word instance at 0x11d4ab440>]";Alex;2_0;False;True;"[[""what's"", 'that']]";what'sthat;what'sthat;1.0;0.0
75;[<__main__.Word instance at 0x11d4ab6c8>];Alex;2_0;False;True;[['one']];one;one;1.0;0.0
76;[<__main__.Word instance at 0x11d4ab8c0>];Alex;2_0;False;True;[['one']];one;one;1.0;0.0
77;[<__main__.Word instance at 0x11d4ab950>];Alex;2_0;False;True;[['one']];one;one;1.0;0.0
78;[<__main__.Word instance at 0x11d4abb48>];Alex;2_0;False;True;[['Mommy']];Mommy;Mommy;1.0;0.0
79;"[<__main__.Word instance at 0x11d4abc20>
 <__main__.Word instance at 0x11d4ab878>
 <__main__.Word instance at 0x11d4abcf8>]";Alex;2_0;False;False;[['oh'], ['yeah'], ['Mommy']];ohyeahMommy;Mommyyeahoh;0.166666666667;-0.182321556794
80;[<__main__.Word instance at 0x11d4abd88>];Alex;2_0;False;True;[['that']];that;that;1.0;0.0
81;[<__main__.Word instance at 0x11d4abf80>];Alex;2_0;False;True;[['what']];what;what;1.0;0.0
82;[<__main__.Word instance at 0x11d4abb00>];Alex;2_0;False;True;[['that']];that;that;1.0;0.0
83;[<__main__.Word instance at 0x11d4ab098>];Alex;2_0;False;True;[['Mommy']];Mommy;Mommy;1.0;0.0
