,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,repetition,correctedscore
0,0,"[<__main__.Word instance at 0x1260f5c20>
 <__main__.Word instance at 0x1260f5d88>
 <__main__.Word instance at 0x1260f5e18>]",Lily,3_0,False,False,"[['Mom'], ['I', 'got']]",IgotMom,MomIgot,0.5,False,-0.6931471805599453
1,1,"[<__main__.Word instance at 0x1108a8560>
 <__main__.Word instance at 0x1108a8a70>]",Lily,3_0,False,True,"[['the'], ['curtains']]",thecurtains,thecurtains,0.5,False,0.6931471805599453
2,2,[<__main__.Word instance at 0x1108a8cf8>],Lily,3_0,False,True,[['no']],no,no,1.0,False,-0.0
3,3,"[<__main__.Word instance at 0x1108a8758>
 <__main__.Word instance at 0x1108a8710>
 <__main__.Word instance at 0x1108a85a8>
 <__main__.Word instance at 0x1108a88c0>
 <__main__.Word instance at 0x1108a8f80>
 <__main__.Word instance at 0x1108a84d0>]",Lily,3_0,False,False,"[['my'], ['too'], ['show'], [""I'll""], ['her'], ['apple']]",I'llshowhermyappletoo,toomyappleherI'llshow,0.00138888888889,False,-0.0013898542890543016
4,4,[<__main__.Word instance at 0x1108a8680>],Lily,3_0,False,True,[['uhhuh']],uhhuh,uhhuh,1.0,False,-0.0
5,5,"[<__main__.Word instance at 0x11070f6c8>
 <__main__.Word instance at 0x11070f5a8>
 <__main__.Word instance at 0x11070f878>
 <__main__.Word instance at 0x11070fb48>
 <__main__.Word instance at 0x11070fc20>
 <__main__.Word instance at 0x11070f908>
 <__main__.Word instance at 0x110711a28>]",Lily,3_0,False,False,"[[""I'll""], ['show'], ['my'], ['her'], ['my'], ['new'], ['apple']]",I'llshowhermymynewapple,myapplemyhernewshowI'll,0.000396825396825,True,-0.00039690415285879686
6,6,"[<__main__.Word instance at 0x110711c20>
 <__main__.Word instance at 0x1260fa0e0>
 <__main__.Word instance at 0x1260fa248>
 <__main__.Word instance at 0x1260fa2d8>
 <__main__.Word instance at 0x1260fa368>
 <__main__.Word instance at 0x1260fa3f8>]",Lily,3_0,False,False,"[['eraser'], [""it's""], ['apple'], ['a'], ['and'], ['a']]",it'saeraserandaapple,aaandappleeraserit's,0.00277777777778,True,-0.002781642961876803
7,7,"[<__main__.Word instance at 0x1260fa560>
 <__main__.Word instance at 0x1260fa680>
 <__main__.Word instance at 0x1260fa710>
 <__main__.Word instance at 0x1260fa758>]",Lily,3_0,False,False,"[[""it's""], ['&uh'], ['a', 'fly']]",&uhit'safly,afly&uhit's,0.166666666667,False,-0.1823215567939546
8,8,"[<__main__.Word instance at 0x1260fa950>
 <__main__.Word instance at 0x1260fa9e0>]",Lily,3_0,False,True,"[['bee'], ['a']]",abee,abee,0.5,False,0.6931471805599453
9,9,"[<__main__.Word instance at 0x1260fab00>
 <__main__.Word instance at 0x1260fab90>
 <__main__.Word instance at 0x1260fabd8>
 <__main__.Word instance at 0x1260facb0>
 <__main__.Word instance at 0x1260faea8>]",Lily,3_0,False,False,"[['bumble'], [""it's""], ['I', 'think'], ['a']]",Ithinkit'sabumble,abumbleit'sIthink,0.0416666666667,False,-0.04255961441879589
