,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,repetition,correctedscore
0,0,"[<__main__.Word instance at 0x1158d2d40>
 <__main__.Word instance at 0x1158d2ea8>]",Ethan,1_6,False,True,"[['off'], ['off']]",offoff,offoff,1.0,True,-0.0
1,1,"[<__main__.Word instance at 0x107686560>
 <__main__.Word instance at 0x107686a70>
 <__main__.Word instance at 0x1076867a0>
 <__main__.Word instance at 0x107686cf8>]",Ethan,1_6,False,True,"[['ow'], ['off'], ['ow'], ['ow']]",offowowow,offowowow,0.25,True,1.3862943611198906
2,2,[<__main__.Word instance at 0x107686758>],Ethan,1_6,False,True,[['off']],off,off,1.0,False,-0.0
3,3,"[<__main__.Word instance at 0x1158d80e0>
 <__main__.Word instance at 0x1158d8290>]",Ethan,1_6,False,True,"[['on'], ['backpack']]",backpackon,backpackon,0.5,False,0.6931471805599453
4,4,"[<__main__.Word instance at 0x1158d8680>
 <__main__.Word instance at 0x1158d8758>]",Ethan,1_6,False,True,"[['backpack'], ['on']]",backpackon,backpackon,0.5,False,0.6931471805599453
5,5,"[<__main__.Word instance at 0x1158d88c0>
 <__main__.Word instance at 0x1158d8a28>]",Ethan,1_6,False,True,"[['backpack'], ['off']]",backpackoff,backpackoff,0.5,False,0.6931471805599453
6,6,"[<__main__.Word instance at 0x1158d8b48>
 <__main__.Word instance at 0x1158d8bd8>]",Ethan,1_6,False,True,"[['on'], ['backpack']]",backpackon,backpackon,0.5,False,0.6931471805599453
7,7,"[<__main__.Word instance at 0x1158d8e18>
 <__main__.Word instance at 0x1158d8cf8>]",Ethan,1_6,False,True,"[['on'], ['microphone']]",microphoneon,microphoneon,0.5,False,0.6931471805599453
8,8,[<__main__.Word instance at 0x1158d8fc8>],Ethan,1_6,False,True,[['microphone']],microphone,microphone,1.0,False,-0.0
9,9,"[<__main__.Word instance at 0x1074ed6c8>
 <__main__.Word instance at 0x1074ed908>]",Ethan,1_6,False,True,"[['microphone'], ['microphone']]",microphonemicrophone,microphonemicrophone,1.0,True,-0.0
10,10,"[<__main__.Word instance at 0x1074ed878>
 <__main__.Word instance at 0x1074edc20>]",Ethan,1_6,False,True,"[['off'], ['off']]",offoff,offoff,1.0,True,-0.0
11,11,"[<__main__.Word instance at 0x1074efa28>
 <__main__.Word instance at 0x1074efc68>]",Ethan,1_6,False,True,"[['truck'], ['truck']]",trucktruck,trucktruck,1.0,True,-0.0
12,12,[<__main__.Word instance at 0x1074efc20>],Ethan,1_6,False,True,[['little']],little,little,1.0,False,-0.0
13,13,"[<__main__.Word instance at 0x1158de128>
 <__main__.Word instance at 0x1158de1b8>
 <__main__.Word instance at 0x1158de098>]",Ethan,1_6,False,False,"[['tunnel'], ['too'], ['little']]",tunneltoolittle,toolittletunnel,0.166666666667,False,-0.1823215567939546
14,14,[<__main__.Word instance at 0x1158de248>],Ethan,1_6,False,True,[['up']],up,up,1.0,False,-0.0
15,15,[<__main__.Word instance at 0x1158de440>],Ethan,1_6,False,True,[['tunnel']],tunnel,tunnel,1.0,False,-0.0
16,16,"[<__main__.Word instance at 0x1158de878>
 <__main__.Word instance at 0x1158de758>]",Ethan,1_6,False,True,"[['little'], ['too']]",toolittle,toolittle,0.5,False,0.6931471805599453
17,17,[<__main__.Word instance at 0x1158dec68>],Ethan,1_6,False,True,[['engine']],engine,engine,1.0,False,-0.0
18,18,[<__main__.Word instance at 0x1158de908>],Ethan,1_6,False,True,[['track']],track,track,1.0,False,-0.0
19,19,"[<__main__.Word instance at 0x1158dedd0>
 <__main__.Word instance at 0x1158def80>]",Ethan,1_6,False,True,"[['the', 'track']]",thetrack,thetrack,1.0,False,-0.0
20,20,[<__main__.Word instance at 0x1158e1098>],Ethan,1_6,False,True,[['truck']],truck,truck,1.0,False,-0.0
21,21,"[<__main__.Word instance at 0x1158e11b8>
 <__main__.Word instance at 0x1158e13b0>
 <__main__.Word instance at 0x1158e1488>]",Ethan,1_6,False,True,"[['fix'], ['it'], ['together']]",fixittogether,fixittogether,0.166666666667,False,1.791759469228055
22,22,[<__main__.Word instance at 0x1158e1560>],Ethan,1_6,False,True,[['together']],together,together,1.0,False,-0.0
23,23,"[<__main__.Word instance at 0x1158e1638>
 <__main__.Word instance at 0x1158e14d0>]",Ethan,1_6,False,False,"[['get'], ['in']]",getin,inget,0.5,False,-0.6931471805599453
24,24,[<__main__.Word instance at 0x1158e1050>],Ethan,1_6,False,True,[['tunnel']],tunnel,tunnel,1.0,False,-0.0
25,25,[<__main__.Word instance at 0x1158e1758>],Ethan,1_6,False,True,[['tunnel']],tunnel,tunnel,1.0,False,-0.0
26,26,"[<__main__.Word instance at 0x1158e15a8>
 <__main__.Word instance at 0x1158e1bd8>]",Ethan,1_6,False,True,"[['tunnel'], ['up']]",uptunnel,uptunnel,0.5,False,0.6931471805599453
27,27,"[<__main__.Word instance at 0x1158e1c20>
 <__main__.Word instance at 0x1158e19e0>]",Ethan,1_6,False,True,"[['tunnel'], ['tunnel']]",tunneltunnel,tunneltunnel,1.0,True,-0.0
28,28,[<__main__.Word instance at 0x1158e1cb0>],Ethan,1_6,False,True,[['this']],this,this,1.0,False,-0.0
29,29,[<__main__.Word instance at 0x1158e1a70>],Ethan,1_6,False,True,[['truck']],truck,truck,1.0,False,-0.0
30,30,"[<__main__.Word instance at 0x1158e1ea8>
 <__main__.Word instance at 0x1158e1f80>]",Ethan,1_6,False,True,"[['up'], ['down']]",updown,updown,0.5,False,0.6931471805599453
31,31,[<__main__.Word instance at 0x1158e41b8>],Ethan,1_6,False,True,[['do']],do,do,1.0,False,-0.0
32,32,[<__main__.Word instance at 0x1158e4248>],Ethan,1_6,False,True,[['tunnel']],tunnel,tunnel,1.0,False,-0.0
33,33,[<__main__.Word instance at 0x1158e4440>],Ethan,1_6,False,True,[['tunnel']],tunnel,tunnel,1.0,False,-0.0
34,34,"[<__main__.Word instance at 0x1158e44d0>
 <__main__.Word instance at 0x1158e46c8>
 <__main__.Word instance at 0x1158e4560>
 <__main__.Word instance at 0x1158e47e8>]",Ethan,1_6,False,False,"[['another'], ['one'], ['another'], ['another']]",anotheranotheranotherone,anotheroneanotheranother,0.25,True,-0.2876820724517809
35,35,"[<__main__.Word instance at 0x1158e49e0>
 <__main__.Word instance at 0x1158e45f0>
 <__main__.Word instance at 0x1158e4ab8>
 <__main__.Word instance at 0x1158e4b48>
 <__main__.Word instance at 0x1158e4a28>]",Ethan,1_6,False,False,"[['one'], ['another'], ['one'], ['too'], ['another']]",anotheroneanotheronetoo,tooanotheroneanotherone,0.0333333333333,True,-0.03390155167568134
36,36,[<__main__.Word instance at 0x1158e4c20>],Ethan,1_6,False,True,[['another']],another,another,1.0,False,-0.0
37,37,[<__main__.Word instance at 0x1158e4dd0>],Ethan,1_6,False,True,[['broken']],broken,broken,1.0,False,-0.0
38,38,"[<__main__.Word instance at 0x1158e4830>
 <__main__.Word instance at 0x1158e4d88>]",Ethan,1_6,False,True,"[['it'], ['fix']]",fixit,fixit,0.5,False,0.6931471805599453
39,39,"[<__main__.Word instance at 0x1158e71b8>
 <__main__.Word instance at 0x1158e7248>]",Ethan,1_6,False,True,"[['choo', 'choo']]",choochoo,choochoo,1.0,False,-0.0
40,40,[<__main__.Word instance at 0x1158e7560>],Ethan,1_6,False,True,[['toy']],toy,toy,1.0,False,-0.0
41,41,[<__main__.Word instance at 0x1158e74d0>],Ethan,1_6,True,,,bathroom,,,NaN,NaN
42,42,[<__main__.Word instance at 0x1158e77a0>],Ethan,1_6,False,True,[['toy']],toy,toy,1.0,False,-0.0
43,43,"[<__main__.Word instance at 0x1158e7878>
 <__main__.Word instance at 0x1158e72d8>
 <__main__.Word instance at 0x1158e7908>
 <__main__.Word instance at 0x1158e77e8>
 <__main__.Word instance at 0x1158e7a28>
 <__main__.Word instance at 0x1158e7638>]",Ethan,1_6,False,False,"[['it'], ['clean'], ['want'], ['clean'], ['it'], ['want']]",wantcleanitwantcleanit,ititwantcleanwantclean,0.0111111111111,True,-0.011173300598125189
44,44,"[<__main__.Word instance at 0x1158e7bd8>
 <__main__.Word instance at 0x1158e7a70>
 <__main__.Word instance at 0x1158e7cb0>]",Ethan,1_6,True,,,wakeupStanley,,,NaN,NaN
45,45,"[<__main__.Word instance at 0x1158e7d40>
 <__main__.Word instance at 0x1158e7c20>]",Ethan,1_6,False,False,"[['clean'], ['train']]",cleantrain,trainclean,0.5,False,-0.6931471805599453
46,46,"[<__main__.Word instance at 0x1158e7dd0>
 <__main__.Word instance at 0x1158e7f38>]",Ethan,1_6,False,False,"[['clean'], ['train']]",cleantrain,trainclean,0.5,False,-0.6931471805599453
47,47,"[<__main__.Word instance at 0x1158ea248>
 <__main__.Word instance at 0x1158ea2d8>
 <__main__.Word instance at 0x1158ea098>
 <__main__.Word instance at 0x1158ea6c8>
 <__main__.Word instance at 0x1158ea5f0>
 <__main__.Word instance at 0x1158ea710>
 <__main__.Word instance at 0x1158ea7e8>]",Ethan,1_6,True,,,rubrubscrubscrubEthancleantoo,,,NaN,NaN
48,48,"[<__main__.Word instance at 0x1158eaa70>
 <__main__.Word instance at 0x1158ea1b8>
 <__main__.Word instance at 0x1158eab90>]",Ethan,1_6,False,False,"[['engines'], ['bright'], ['shiny']]",enginesbrightshiny,brightenginesshiny,0.166666666667,False,-0.1823215567939546
49,49,"[<__main__.Word instance at 0x1158eac68>
 <__main__.Word instance at 0x1158ea518>
 <__main__.Word instance at 0x1158eae60>]",Ethan,1_6,False,False,"[['green'], ['red'], ['blue']]",bluegreenred,redbluegreen,0.166666666667,False,-0.1823215567939546
50,50,[<__main__.Word instance at 0x1158ead88>],Ethan,1_6,False,True,[['James']],James,James,1.0,False,-0.0
51,51,[<__main__.Word instance at 0x1158ea950>],Ethan,1_6,True,,,Teletubby,,,NaN,NaN
52,52,"[<__main__.Word instance at 0x1158eaf80>
 <__main__.Word instance at 0x1158ed0e0>]",Ethan,1_6,False,False,"[['him'], ['clean']]",cleanhim,himclean,0.5,False,-0.6931471805599453
53,53,[<__main__.Word instance at 0x1158ed1b8>],Ethan,1_6,False,True,"[[""Ethan's""]]",Ethan's,Ethan's,1.0,False,-0.0
54,54,"[<__main__.Word instance at 0x1158ed2d8>
 <__main__.Word instance at 0x1158ed488>]",Ethan,1_6,False,True,"[['microphone'], ['microphone']]",microphonemicrophone,microphonemicrophone,1.0,True,-0.0
55,55,"[<__main__.Word instance at 0x1158ed290>
 <__main__.Word instance at 0x1158ed680>]",Ethan,1_6,False,True,"[['off'], ['take']]",takeoff,takeoff,0.5,False,0.6931471805599453
56,56,[<__main__.Word instance at 0x1158ed710>],Ethan,1_6,False,True,[['microphone']],microphone,microphone,1.0,False,-0.0
57,57,[<__main__.Word instance at 0x1158ed908>],Ethan,1_6,False,True,[['hey']],hey,hey,1.0,False,-0.0
58,58,"[<__main__.Word instance at 0x1158eda70>
 <__main__.Word instance at 0x1158edcf8>]",Ethan,1_6,False,False,"[['microphone'], ['my']]",mymicrophone,microphonemy,0.5,False,-0.6931471805599453
59,59,"[<__main__.Word instance at 0x1158edd40>
 <__main__.Word instance at 0x1158edc20>
 <__main__.Word instance at 0x1158edf80>
 <__main__.Word instance at 0x1158edc68>]",Ethan,1_6,False,False,"[['microphone'], ['blow'], ['it'], ['up']]",microphoneblowitup,upitblowmicrophone,0.0416666666667,False,-0.04255961441879589
60,60,[<__main__.Word instance at 0x1158f00e0>],Ethan,1_6,False,True,[['up']],up,up,1.0,False,-0.0
61,61,"[<__main__.Word instance at 0x1158f0290>
 <__main__.Word instance at 0x1158f0128>
 <__main__.Word instance at 0x1158f0320>]",Ethan,1_6,False,True,"[['it'], ['put'], ['on']]",putiton,putiton,0.166666666667,False,1.791759469228055
62,62,"[<__main__.Word instance at 0x1158f04d0>
 <__main__.Word instance at 0x1158f03f8>]",Ethan,1_6,False,True,"[['go'], ['let']]",letgo,letgo,0.5,False,0.6931471805599453
63,63,"[<__main__.Word instance at 0x1158f05a8>
 <__main__.Word instance at 0x1158f07a0>
 <__main__.Word instance at 0x1158f0878>]",Ethan,1_6,False,False,"[['it'], ['pull'], ['off']]",pullitoff,itoffpull,0.166666666667,False,-0.1823215567939546
64,64,"[<__main__.Word instance at 0x1158f0950>
 <__main__.Word instance at 0x1158f0488>]",Ethan,1_6,False,False,"[['blow'], ['up']]",blowup,upblow,0.5,False,-0.6931471805599453
65,65,[<__main__.Word instance at 0x1158f08c0>],Ethan,1_6,False,True,[['out']],out,out,1.0,False,-0.0
66,66,"[<__main__.Word instance at 0x1158f0998>
 <__main__.Word instance at 0x1158f0bd8>]",Ethan,1_6,False,True,"[['go'], ['let']]",letgo,letgo,0.5,False,0.6931471805599453
67,67,[<__main__.Word instance at 0x1158f0c68>],Ethan,1_6,False,True,[['camera']],camera,camera,1.0,False,-0.0
68,68,"[<__main__.Word instance at 0x1158f0e18>
 <__main__.Word instance at 0x1158f0cf8>]",Ethan,1_6,False,True,"[['Ethan'], ['Ethan']]",EthanEthan,EthanEthan,1.0,True,-0.0
69,69,"[<__main__.Word instance at 0x1158f41b8>
 <__main__.Word instance at 0x1158f4488>]",Ethan,1_6,False,True,"[['Ethan'], ['Ethan']]",EthanEthan,EthanEthan,1.0,True,-0.0
70,70,"[<__main__.Word instance at 0x1158f4560>
 <__main__.Word instance at 0x1158f4098>]",Ethan,1_6,True,,,numbernumbers,,,NaN,NaN
71,71,[<__main__.Word instance at 0x1158f4998>],Ethan,1_6,True,,,numbers,,,NaN,NaN
72,72,"[<__main__.Word instance at 0x1158f4680>
 <__main__.Word instance at 0x1158f4d40>]",Ethan,1_6,False,True,"[['Ethan'], ['Ethan']]",EthanEthan,EthanEthan,1.0,True,-0.0
73,73,[<__main__.Word instance at 0x1158f4e18>],Ethan,1_6,False,True,[['mommy']],mommy,mommy,1.0,False,-0.0
74,74,[<__main__.Word instance at 0x1158f4ea8>],Ethan,1_6,False,True,[['here']],here,here,1.0,False,-0.0
75,75,[<__main__.Word instance at 0x1158f4f38>],Ethan,1_6,False,True,[['juice']],juice,juice,1.0,False,-0.0
76,76,[<__main__.Word instance at 0x1158f4878>],Ethan,1_6,False,True,[['milk']],milk,milk,1.0,False,-0.0
77,77,[<__main__.Word instance at 0x1158f7170>],Ethan,1_6,False,True,[['milk']],milk,milk,1.0,False,-0.0
78,78,[<__main__.Word instance at 0x1158f73b0>],Ethan,1_6,False,True,[['microphone']],microphone,microphone,1.0,False,-0.0
79,79,[<__main__.Word instance at 0x1158f7440>],Ethan,1_6,False,True,[['microphone']],microphone,microphone,1.0,False,-0.0
80,80,[<__main__.Word instance at 0x1158f75a8>],Ethan,1_6,False,True,[['dog']],dog,dog,1.0,False,-0.0
81,81,[<__main__.Word instance at 0x1158f7950>],Ethan,1_6,False,True,[['dog']],dog,dog,1.0,False,-0.0
82,82,[<__main__.Word instance at 0x1158f7ab8>],Ethan,1_6,False,True,[['box']],box,box,1.0,False,-0.0
83,83,"[<__main__.Word instance at 0x1158f7b48>
 <__main__.Word instance at 0x1158f78c0>
 <__main__.Word instance at 0x1158f7cf8>]",Ethan,1_6,False,True,"[['back'], ['back'], ['here']]",backbackhere,backbackhere,0.333333333333,True,1.0986122886681098
84,84,"[<__main__.Word instance at 0x1158f7d88>
 <__main__.Word instance at 0x1158f7560>
 <__main__.Word instance at 0x1158fa2d8>]",Ethan,1_6,False,True,"[['back'], ['here'], ['back']]",backbackhere,backbackhere,0.333333333333,True,1.0986122886681098
85,85,[<__main__.Word instance at 0x1158fa3b0>],Ethan,1_6,False,True,[['box']],box,box,1.0,False,-0.0
86,86,[<__main__.Word instance at 0x1158fa680>],Ethan,1_6,False,True,[['box']],box,box,1.0,False,-0.0
87,87,[<__main__.Word instance at 0x1158faea8>],Ethan,1_6,True,,,bottles,,,NaN,NaN
88,88,"[<__main__.Word instance at 0x1158faf38>
 <__main__.Word instance at 0x1158fae18>
 <__main__.Word instance at 0x1158fac20>]",Ethan,1_6,False,True,"[['people'], ['drink', 'bottles']]",peopledrinkbottles,peopledrinkbottles,0.5,False,0.6931471805599453
