,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,repetition,correctedscore
0,0,"[<__main__.Word instance at 0x11a9b0c68>
 <__main__.Word instance at 0x11a9b0cf8>]",Ethan,2_0,False,False,"[['real'], ['noodles']]",realnoodles,noodlesreal,0.5,False,-0.6931471805599453
1,1,"[<__main__.Word instance at 0x11a9b0f38>
 <__main__.Word instance at 0x10dac5560>]",Ethan,2_0,False,False,"[['noodles'], ['cup']]",cupnoodles,noodlescup,0.5,False,-0.6931471805599453
2,2,"[<__main__.Word instance at 0x10dac57a0>
 <__main__.Word instance at 0x10dac5cf8>
 <__main__.Word instance at 0x10dac5a28>]",Ethan,2_0,False,False,"[['noodles'], ['cup'], ['of']]",cupofnoodles,ofcupnoodles,0.166666666667,False,-0.1823215567939546
3,3,"[<__main__.Word instance at 0x10dac58c0>
 <__main__.Word instance at 0x10dac5518>
 <__main__.Word instance at 0x10dac5f80>
 <__main__.Word instance at 0x10dac5440>
 <__main__.Word instance at 0x10dac5680>]",Ethan,2_0,True,,,I'llgiveyourealnoodles,,,NaN,NaN
4,4,"[<__main__.Word instance at 0x10dac54d0>
 <__main__.Word instance at 0x10dac5c68>]",Ethan,2_0,False,True,"[['pretend'], ['pretend']]",pretendpretend,pretendpretend,1.0,True,-0.0
5,5,[<__main__.Word instance at 0x10d92eab8>],Ethan,2_0,False,True,[['pretend']],pretend,pretend,1.0,False,-0.0
6,6,[<__main__.Word instance at 0x10d92ebd8>],Ethan,2_0,False,True,[['pretend']],pretend,pretend,1.0,False,-0.0
7,7,[<__main__.Word instance at 0x11a9b7098>],Ethan,2_0,False,True,[['no']],no,no,1.0,False,-0.0
8,8,[<__main__.Word instance at 0x11a9b7248>],Ethan,2_0,False,True,[['break']],break,break,1.0,False,-0.0
9,9,"[<__main__.Word instance at 0x11a9b7368>
 <__main__.Word instance at 0x11a9b73f8>
 <__main__.Word instance at 0x11a9b7488>]",Ethan,2_0,False,True,"[['the', 'red', 'one']]",theredone,theredone,1.0,False,-0.0
10,10,"[<__main__.Word instance at 0x11a9b75a8>
 <__main__.Word instance at 0x11a9b7638>]",Ethan,2_0,False,False,"[[""that's""], ['another']]",that'sanother,anotherthat's,0.5,False,-0.6931471805599453
11,11,"[<__main__.Word instance at 0x11a9b7710>
 <__main__.Word instance at 0x11a9b7830>]",Ethan,2_0,False,True,"[['one'], ['red']]",redone,redone,0.5,False,0.6931471805599453
12,12,"[<__main__.Word instance at 0x11a9b7950>
 <__main__.Word instance at 0x11a9b79e0>]",Ethan,2_0,False,True,"[['the', 'red']]",thered,thered,1.0,False,-0.0
13,13,"[<__main__.Word instance at 0x11a9b7b00>
 <__main__.Word instance at 0x11a9b7b48>
 <__main__.Word instance at 0x11a9b7cb0>]",Ethan,2_0,False,False,"[['one'], ['a'], ['green']]",agreenone,onegreena,0.166666666667,False,-0.1823215567939546
14,14,"[<__main__.Word instance at 0x11a9b7f38>
 <__main__.Word instance at 0x11a9b7dd0>]",Ethan,2_0,True,,,aheavy,,,NaN,NaN
15,15,[<__main__.Word instance at 0x11a9b7f80>],Ethan,2_0,False,True,[['green']],green,green,1.0,False,-0.0
16,16,[<__main__.Word instance at 0x11a9b7ef0>],Ethan,2_0,False,True,[['red']],red,red,1.0,False,-0.0
