,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,repetition,correctedscore
0,0,"[<__main__.Word instance at 0x114d7b440>
 <__main__.Word instance at 0x114d7b5a8>
 <__main__.Word instance at 0x114d7b638>
 <__main__.Word instance at 0x114d7b7a0>]",Alex,3_6,False,True,"[['how', 'bout'], ['this', 'one']]",howboutthisone,howboutthisone,0.5,False,0.6931471805599453
1,1,[<__main__.Word instance at 0x114d7ba70>],Alex,3_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
2,2,"[<__main__.Word instance at 0x114d7bcb0>
 <__main__.Word instance at 0x114d7bdd0>]",Alex,3_6,False,True,"[['yes'], ['no']]",noyes,noyes,0.5,False,0.6931471805599453
3,3,[<__main__.Word instance at 0x1034205a8>],Alex,3_6,False,True,[['yeah']],yeah,yeah,1.0,False,-0.0
4,4,"[<__main__.Word instance at 0x103420368>
 <__main__.Word instance at 0x103420b00>
 <__main__.Word instance at 0x103420878>]",Alex,3_6,False,False,"[['oh'], ['this', 'one']]",ohthisone,thisoneoh,0.5,False,-0.6931471805599453
5,5,"[<__main__.Word instance at 0x103422a28>
 <__main__.Word instance at 0x103422c20>
 <__main__.Word instance at 0x103422ab8>
 <__main__.Word instance at 0x103422bd8>
 <__main__.Word instance at 0x1035b9560>
 <__main__.Word instance at 0x1035b9a70>
 <__main__.Word instance at 0x1035b97a0>]",Alex,3_6,False,False,"[['the'], ['I'], ['bat'], ['with'], ['more'], ['like'], ['it']]",Ilikeitmorewiththebat,batwiththelikemoreIit,0.000198412698413,False,-0.0001984323848162081
6,6,"[<__main__.Word instance at 0x1035b9a28>
 <__main__.Word instance at 0x1035b9758>
 <__main__.Word instance at 0x1035b98c0>
 <__main__.Word instance at 0x1035b9518>]",Alex,3_6,True,,,Iremovethebat,,,NaN,NaN
7,7,[<__main__.Word instance at 0x114d81050>],Alex,3_6,False,True,[['Amanda']],Amanda,Amanda,1.0,False,-0.0
8,8,[<__main__.Word instance at 0x114d81200>],Alex,3_6,False,True,[['throw']],throw,throw,1.0,False,-0.0
9,9,"[<__main__.Word instance at 0x114d813b0>
 <__main__.Word instance at 0x114d81440>]",Alex,3_6,False,True,"[['throw'], ['ball']]",throwball,throwball,0.5,False,0.6931471805599453
10,10,"[<__main__.Word instance at 0x114d81518>
 <__main__.Word instance at 0x114d81710>]",Alex,3_6,False,True,"[['for'], [""that's""]]",that'sfor,that'sfor,0.5,False,0.6931471805599453
11,11,[<__main__.Word instance at 0x114d81680>],Alex,3_6,False,True,[['oh']],oh,oh,1.0,False,-0.0
12,12,"[<__main__.Word instance at 0x114d81758>
 <__main__.Word instance at 0x114d81998>
 <__main__.Word instance at 0x114d81830>]",Alex,3_6,False,False,"[['let'], ['okay'], ['play']]",okayletplay,playokaylet,0.166666666667,False,-0.1823215567939546
13,13,"[<__main__.Word instance at 0x114d81b48>
 <__main__.Word instance at 0x114d819e0>]",Alex,3_6,False,True,"[['how', 'about']]",howabout,howabout,1.0,False,-0.0
14,14,"[<__main__.Word instance at 0x114d81ab8>
 <__main__.Word instance at 0x114d81cf8>]",Alex,3_6,False,True,"[['how', 'bout']]",howbout,howbout,1.0,False,-0.0
15,15,"[<__main__.Word instance at 0x114d81d88>
 <__main__.Word instance at 0x114d81908>
 <__main__.Word instance at 0x114d81e18>]",Alex,3_6,False,False,"[['see'], ['let'], ['me']]",letmesee,seeletme,0.166666666667,False,-0.1823215567939546
16,16,"[<__main__.Word instance at 0x114d81f38>
 <__main__.Word instance at 0x114d815f0>
 <__main__.Word instance at 0x114d814d0>
 <__main__.Word instance at 0x114d86098>]",Alex,3_6,True,,,howboutElmosport,,,NaN,NaN
17,17,"[<__main__.Word instance at 0x114d86248>
 <__main__.Word instance at 0x114d860e0>
 <__main__.Word instance at 0x114d86320>
 <__main__.Word instance at 0x114d861b8>
 <__main__.Word instance at 0x114d863f8>]",Alex,3_6,True,,,howboutElmosportinstead,,,NaN,NaN
