num;utterance;child;age;skipped;reconstructed;bow;gold;prediction;chance;controlledscore
0;"[<__main__.Word instance at 0x10ac9c170>
 <__main__.Word instance at 0x10ac76560>]";Violet;3_0;False;False;[['what'], ['now']];nowwhat;whatnow;0.5;-0.69314718056
1;"[<__main__.Word instance at 0x10ac767a0>
 <__main__.Word instance at 0x10ac76cf8>]";Violet;3_0;False;True;[['you'], ['can']];canyou;canyou;0.5;0.69314718056
2;"[<__main__.Word instance at 0x10ac76758>
 <__main__.Word instance at 0x10ac768c0>
 <__main__.Word instance at 0x10ac76518>
 <__main__.Word instance at 0x10aadd6c8>]";Violet;3_0;False;False;[['you'], ['read'], ['this'], ['can']];canyoureadthis;canyouthisread;0.0416666666667;-0.0425596144188
3;"[<__main__.Word instance at 0x10aadd998>
 <__main__.Word instance at 0x10aaddb48>
 <__main__.Word instance at 0x10aad1cf8>]";Violet;3_0;False;False;[['mom'], ['here'], ['goes']];momgoeshere;goesheremom;0.166666666667;-0.182321556794
4;"[<__main__.Word instance at 0x117709170>
 <__main__.Word instance at 0x117709290>
 <__main__.Word instance at 0x1177093b0>
 <__main__.Word instance at 0x1177094d0>
 <__main__.Word instance at 0x1177095f0>
 <__main__.Word instance at 0x117709710>]";Violet;3_0;False;False;[['read'], ['book'], ['you'], ['can'], ['now'], ['that']];nowcanyoureadthatbook;canyounowthatbookread;0.00138888888889;-0.00138985428905
5;"[<__main__.Word instance at 0x117709950>
 <__main__.Word instance at 0x117709a70>
 <__main__.Word instance at 0x117709b90>]";Violet;3_0;False;False;[['can'], ['now'], ['you']];nowcanyou;canyounow;0.166666666667;-0.182321556794
6;"[<__main__.Word instance at 0x117709d40>
 <__main__.Word instance at 0x117709e18>]";Violet;3_0;False;True;[['we'], ['can']];canwe;canwe;0.5;0.69314718056
7;"[<__main__.Word instance at 0x117709fc8>
 <__main__.Word instance at 0x117709e60>]";Violet;3_0;False;False;[['read'], ['it']];readit;itread;0.5;-0.69314718056
8;"[<__main__.Word instance at 0x10aadfc20>
 <__main__.Word instance at 0x10aadf9e0>]";Violet;3_0;False;False;[['duck'], ['a']];aduck;ducka;0.5;-0.69314718056
9;[<__main__.Word instance at 0x10aadfab8>];Violet;3_0;False;True;[['frog']];frog;frog;1.0;0.0
10;"[<__main__.Word instance at 0x11770f098>
 <__main__.Word instance at 0x11770f2d8>]";Violet;3_0;False;True;"[[""what's""], ['yeah']]";yeahwhat's;yeahwhat's;0.5;0.69314718056
11;"[<__main__.Word instance at 0x11770f248>
 <__main__.Word instance at 0x11770f440>
 <__main__.Word instance at 0x11770f680>
 <__main__.Word instance at 0x11770f320>]";Violet;3_0;False;False;[['on'], ['this'], ['page'], ['not']];notonthispage;notpagethison;0.0416666666667;-0.0425596144188
12;"[<__main__.Word instance at 0x11770f5f0>
 <__main__.Word instance at 0x11770f7a0>
 <__main__.Word instance at 0x11770f560>
 <__main__.Word instance at 0x11770f998>]";Violet;3_0;False;True;[['on'], ['this'], ['page'], ['not']];notonthispage;notonthispage;0.0416666666667;3.17805383035
13;"[<__main__.Word instance at 0x11770fa70>
 <__main__.Word instance at 0x11770f1b8>
 <__main__.Word instance at 0x11770fb00>
 <__main__.Word instance at 0x11770f9e0>]";Violet;3_0;False;True;[['page'], ['on'], ['this'], ['not']];notonthispage;notonthispage;0.0416666666667;3.17805383035
14;"[<__main__.Word instance at 0x11770fb90>
 <__main__.Word instance at 0x11770fdd0>]";Violet;3_0;False;True;[['one', 'two']];onetwo;onetwo;1.0;0.0
15;"[<__main__.Word instance at 0x11770fea8>
 <__main__.Word instance at 0x11770fd40>
 <__main__.Word instance at 0x11770ff80>
 <__main__.Word instance at 0x11770fe18>]";Violet;3_0;False;False;"[['in'], ['boat'], ['the'], [""there's""]]";there'sintheboat;theinboatthere's;0.0416666666667;-0.0425596144188
16;"[<__main__.Word instance at 0x11770ffc8>
 <__main__.Word instance at 0x11770fcb0>
 <__main__.Word instance at 0x11770f4d0>
 <__main__.Word instance at 0x117712098>]";Violet;3_0;False;False;[['page'], ['on'], ['not'], ['this']];notonthispage;notthispageon;0.0416666666667;-0.0425596144188
17;"[<__main__.Word instance at 0x117712200>
 <__main__.Word instance at 0x1177120e0>
 <__main__.Word instance at 0x1177123f8>
 <__main__.Word instance at 0x117712290>]";Violet;3_0;False;False;[['this'], ['page'], ['not'], ['on']];notonthispage;notonpagethis;0.0416666666667;-0.0425596144188
18;"[<__main__.Word instance at 0x117712560>
 <__main__.Word instance at 0x117712758>
 <__main__.Word instance at 0x1177125f0>]";Violet;3_0;False;True;[['not'], ['this'], ['on']];notonthis;notonthis;0.166666666667;1.79175946923
19;"[<__main__.Word instance at 0x117712440>
 <__main__.Word instance at 0x117712950>
 <__main__.Word instance at 0x1177127a0>
 <__main__.Word instance at 0x1177129e0>]";Violet;3_0;False;False;[['on'], ['this'], ['page'], ['not']];notonthispage;notthisonpage;0.0416666666667;-0.0425596144188
20;[<__main__.Word instance at 0x117712ab8>];Violet;3_0;False;True;[['four']];four;four;1.0;0.0
21;"[<__main__.Word instance at 0x117712b48>
 <__main__.Word instance at 0x117712a28>]";Violet;3_0;False;False;[['it'], ['read']];readit;itread;0.5;-0.69314718056
22;[<__main__.Word instance at 0x117712bd8>];Violet;3_0;False;True;[['yeah']];yeah;yeah;1.0;0.0
23;[<__main__.Word instance at 0x1177123b0>];Violet;3_0;False;True;[['bird']];bird;bird;1.0;0.0
24;[<__main__.Word instance at 0x117712d88>];Violet;3_0;False;True;[['deer']];deer;deer;1.0;0.0
25;"[<__main__.Word instance at 0x1177127e8>
 <__main__.Word instance at 0x117712f38>
 <__main__.Word instance at 0x117712cf8>
 <__main__.Word instance at 0x1177160e0>
 <__main__.Word instance at 0x1177161b8>
 <__main__.Word instance at 0x117716050>
 <__main__.Word instance at 0x117716248>
 <__main__.Word instance at 0x117716128>]";Violet;3_0;False;False;"[[""he's""], ['can'], ['upside'], ['down'], ['and'], ['busy'], ['be'], ['as']]";upsidedownandhe'sbusyascanbe;candownasbusyupsideandhe'sbe;2.48015873016e-05;-2.4801894866e-05
26;"[<__main__.Word instance at 0x1177165a8>
 <__main__.Word instance at 0x1177164d0>]";Violet;3_0;False;True;[['purple'], ['triangle']];purpletriangle;purpletriangle;0.5;0.69314718056
27;[<__main__.Word instance at 0x117716638>];Violet;3_0;False;True;[['everything']];everything;everything;1.0;0.0
28;[<__main__.Word instance at 0x117716878>];Violet;3_0;False;True;[['everything']];everything;everything;1.0;0.0
29;[<__main__.Word instance at 0x117716ab8>];Violet;3_0;False;True;[['yeah']];yeah;yeah;1.0;0.0
30;"[<__main__.Word instance at 0x1177165f0>
 <__main__.Word instance at 0x117716cb0>
 <__main__.Word instance at 0x117716320>]";Violet;3_0;False;False;[['at'], ['look'], ['them']];lookatthem;atthemlook;0.166666666667;-0.182321556794
31;"[<__main__.Word instance at 0x1177167a0>
 <__main__.Word instance at 0x117716e60>
 <__main__.Word instance at 0x117716cf8>
 <__main__.Word instance at 0x117716f38>]";Violet;3_0;False;False;[['page'], ['this'], ['not'], ['on']];notonthispage;notonpagethis;0.0416666666667;-0.0425596144188
32;"[<__main__.Word instance at 0x117716bd8>
 <__main__.Word instance at 0x117716998>
 <__main__.Word instance at 0x117716b48>
 <__main__.Word instance at 0x117716ea8>]";Violet;3_0;False;False;[['this'], ['page'], ['on'], ['not']];notonthispage;notpagethison;0.0416666666667;-0.0425596144188
