num;utterance;child;age;skipped;reconstructed;bow;gold;prediction;chance;controlledscore
0;"[<__main__.Word instance at 0x10654e560>
 <__main__.Word instance at 0x10654ea70>]";Naima;1_6;False;True;[['Naima'], ['Naima']];NaimaNaima;NaimaNaima;0.5;0.69314718056
1;[<__main__.Word instance at 0x10654ecf8>];Naima;1_6;False;True;[['athlete']];athlete;athlete;1.0;0.0
2;"[<__main__.Word instance at 0x10654e758>
 <__main__.Word instance at 0x10654e8c0>]";Naima;1_6;False;False;[['eat'], ['Genaba']];Genabaeat;eatGenaba;0.5;-0.69314718056
3;"[<__main__.Word instance at 0x1063b56c8>
 <__main__.Word instance at 0x1063b5908>
 <__main__.Word instance at 0x1063b5998>
 <__main__.Word instance at 0x1063b5368>]";Naima;1_6;False;False;[['stamp'], ['Genaba'], ['stamp'], ['eating']];Genabaeatingstampstamp;eatingstampstampGenaba;0.0416666666667;-0.0425596144188
4;"[<__main__.Word instance at 0x113ae8128>
 <__main__.Word instance at 0x113ae81b8>
 <__main__.Word instance at 0x113ae82d8>]";Naima;1_6;False;True;[['with'], ['with'], ['with']];withwithwith;withwithwith;0.166666666667;1.79175946923
5;"[<__main__.Word instance at 0x113ae8518>
 <__main__.Word instance at 0x113ae8638>
 <__main__.Word instance at 0x113ae8758>]";Naima;1_6;False;True;[['Badega'], ['Badega'], ['Badega']];BadegaBadegaBadega;BadegaBadegaBadega;0.166666666667;1.79175946923
6;[<__main__.Word instance at 0x113ae8998>];Naima;1_6;False;True;[['animals']];animals;animals;1.0;0.0
7;"[<__main__.Word instance at 0x113ae8b48>
 <__main__.Word instance at 0x113ae8c68>
 <__main__.Word instance at 0x113ae8d88>
 <__main__.Word instance at 0x113ae8ea8>
 <__main__.Word instance at 0x113ae8f38>
 <__main__.Word instance at 0x113ae8ef0>
 <__main__.Word instance at 0x1063b7ab8>
 <__main__.Word instance at 0x1063b7c20>]";Naima;1_6;False;False;[['noise'], ['Alan'], ['Alan'], ['Alan'], ['noise'], ['noise'], ['noise'], ['Alan']];AlannoisenoiseAlannoiseAlanAlannoise;AlannoisenoiseAlanAlanAlannoisenoise;2.48015873016e-05;-2.4801894866e-05
8;"[<__main__.Word instance at 0x113aef098>
 <__main__.Word instance at 0x113aef1b8>
 <__main__.Word instance at 0x113aef3b0>]";Naima;1_6;False;True;[['animals', 'visited'], ['with']];withanimalsvisited;withanimalsvisited;0.5;0.69314718056
9;[<__main__.Word instance at 0x113aef5a8>];Naima;1_6;False;True;[['Daddy']];Daddy;Daddy;1.0;0.0
10;"[<__main__.Word instance at 0x113aef7a0>
 <__main__.Word instance at 0x113aef638>]";Naima;1_6;False;False;[['come'], ['Daddy']];Daddycome;comeDaddy;0.5;-0.69314718056
11;"[<__main__.Word instance at 0x113aef830>
 <__main__.Word instance at 0x113aefb00>]";Naima;1_6;False;True;[['toes'], ['toes']];toestoes;toestoes;0.5;0.69314718056
12;"[<__main__.Word instance at 0x113aefbd8>
 <__main__.Word instance at 0x113aef9e0>]";Naima;1_6;False;True;[['feet'], ['feet']];feetfeet;feetfeet;0.5;0.69314718056
13;[<__main__.Word instance at 0x113aefdd0>];Naima;1_6;False;True;[['feet']];feet;feet;1.0;0.0
14;"[<__main__.Word instance at 0x113aefe18>
 <__main__.Word instance at 0x113aefd40>
 <__main__.Word instance at 0x113aefea8>
 <__main__.Word instance at 0x113aefb48>]";Naima;1_6;False;False;[['follow'], ['Alex'], ['baby'], ['Daddy']];followbabyAlexDaddy;babyDaddyAlexfollow;0.0416666666667;-0.0425596144188
15;"[<__main__.Word instance at 0x113af2050>
 <__main__.Word instance at 0x113af2128>
 <__main__.Word instance at 0x113af21b8>]";Naima;1_6;False;True;[['Alan'], ['Alan'], ['noise']];AlanAlannoise;AlanAlannoise;0.166666666667;1.79175946923
16;"[<__main__.Word instance at 0x113af2368>
 <__main__.Word instance at 0x113af2248>]";Naima;1_6;False;True;[['boy'], ['boy']];boyboy;boyboy;0.5;0.69314718056
17;"[<__main__.Word instance at 0x113af23f8>
 <__main__.Word instance at 0x113af2638>
 <__main__.Word instance at 0x113af24d0>
 <__main__.Word instance at 0x113af25a8>]";Naima;1_6;False;False;[['noise'], ['ride'], ['rides'], ['noisy']];ridesridenoisynoise;ridesridenoisenoisy;0.0416666666667;-0.0425596144188
18;"[<__main__.Word instance at 0x113af2758>
 <__main__.Word instance at 0x113af2950>
 <__main__.Word instance at 0x113af2710>
 <__main__.Word instance at 0x113af2a28>]";Naima;1_6;False;False;[['cut'], ['grass'], ['grass'], ['cut']];grasscutcutgrass;cutcutgrassgrass;0.0416666666667;-0.0425596144188
19;"[<__main__.Word instance at 0x113af2b90>
 <__main__.Word instance at 0x113af2b00>]";Naima;1_6;False;True;[['noisy'], ['noisy']];noisynoisy;noisynoisy;0.5;0.69314718056
20;"[<__main__.Word instance at 0x113af28c0>
 <__main__.Word instance at 0x113af2cf8>]";Naima;1_6;False;False;[['noisy'], ['Alan']];Alannoisy;noisyAlan;0.5;-0.69314718056
21;"[<__main__.Word instance at 0x113af2dd0>
 <__main__.Word instance at 0x113af2bd8>
 <__main__.Word instance at 0x113af2e60>
 <__main__.Word instance at 0x113af2998>
 <__main__.Word instance at 0x113af5170>
 <__main__.Word instance at 0x113af5200>]";Naima;1_6;False;False;[['make'], ['noise'], ['noise'], ['noise'], ['make'], ['make']];makenoisemakenoisemakenoise;makenoisemakenoisenoisemake;0.00138888888889;-0.00138985428905
22;"[<__main__.Word instance at 0x113af5290>
 <__main__.Word instance at 0x113af56c8>
 <__main__.Word instance at 0x113af55a8>]";Naima;1_6;False;True;[['under'], ['under'], ['under']];underunderunder;underunderunder;0.166666666667;1.79175946923
23;"[<__main__.Word instance at 0x113af5368>
 <__main__.Word instance at 0x113af5950>]";Naima;1_6;False;False;[['come'], ['Daddy']];Daddycome;comeDaddy;0.5;-0.69314718056
24;[<__main__.Word instance at 0x113af59e0>];Naima;1_6;False;True;[['Mommy']];Mommy;Mommy;1.0;0.0
