,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,repetition,correctedscore
0,0,[<__main__.Word instance at 0x10c865560>],William,1_6,False,True,[['book']],book,book,1.0,False,-0.0
1,1,[<__main__.Word instance at 0x10c8657a0>],William,1_6,False,True,[['lion']],lion,lion,1.0,False,-0.0
2,2,[<__main__.Word instance at 0x10c865a28>],William,1_6,True,,,uhoh,,,NaN,NaN
3,3,"[<__main__.Word instance at 0x10c8658c0>
 <__main__.Word instance at 0x10c865518>
 <__main__.Word instance at 0x1196096c8>]",William,1_6,False,False,"[['the'], ['book'], ['oh']]",ohthebook,theohbook,0.166666666667,False,-0.1823215567939546
4,4,[<__main__.Word instance at 0x1196098c0>],William,1_6,True,,,peacock,,,NaN,NaN
5,5,"[<__main__.Word instance at 0x119609b00>
 <__main__.Word instance at 0x119609c20>
 <__main__.Word instance at 0x119609d40>]",William,1_6,False,True,"[['mm'], ['mm'], ['mm']]",mmmmmm,mmmmmm,1.0,True,-0.0
6,6,[<__main__.Word instance at 0x119609f80>],William,1_6,False,True,[['no']],no,no,1.0,False,-0.0
7,7,[<__main__.Word instance at 0x10c6ce9e0>],William,1_6,True,,,eye,,,NaN,NaN
8,8,[<__main__.Word instance at 0x10c6cebd8>],William,1_6,False,True,[['nose']],nose,nose,1.0,False,-0.0
9,9,[<__main__.Word instance at 0x10c6cca28>],William,1_6,False,True,[['nose']],nose,nose,1.0,False,-0.0
10,10,[<__main__.Word instance at 0x10c6cc878>],William,1_6,True,,,&-uh,,,NaN,NaN
11,11,"[<__main__.Word instance at 0x10c6ccb00>
 <__main__.Word instance at 0x10c6cc4d0>]",William,1_6,False,True,"[['all', 'done']]",alldone,alldone,1.0,False,-0.0
12,12,[<__main__.Word instance at 0x10c6ccc20>],William,1_6,False,True,[['elbow']],elbow,elbow,1.0,False,-0.0
13,13,[<__main__.Word instance at 0x11960f1b8>],William,1_6,False,True,[['elbow']],elbow,elbow,1.0,False,-0.0
14,14,[<__main__.Word instance at 0x11960f290>],William,1_6,False,True,[['arm']],arm,arm,1.0,False,-0.0
